position_id,source_game_id,phase,ply,fen,side_to_move,variant,depth,legal_move_count,teacher_best_move,predicted_move,selected_teacher_cp,teacher_best_cp,regret_cp,teacher_best_agreement,top3_teacher_agreement,selected_teacher_rank,fly_rank_of_teacher_best,score_margin,score_dispersion,spearman_rank_correlation,kendall_rank_correlation,recurrent_passes,latency_s,trajectory_latency_s,stockfish_eval_loss_cp,post_eval_included
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,degree_preserving_topology_shuffle,2,36,a4b5,h2h4,-85.0,229.0,314.0,0,0,8,15,0.00043069571256637573,0.0008330546451877578,0.2663318373697262,0.16346909545460608,72,4.262212000088766,137.4527814000612,501.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,degree_preserving_topology_shuffle,4,36,a4b5,h2h4,-85.0,229.0,314.0,0,0,8,26,0.00043637771159410477,0.0015902433947376554,0.23243243243243245,0.15873015873015875,144,8.666240800055675,137.4527814000612,550.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,degree_preserving_topology_shuffle,8,36,a4b5,a4b5,229.0,229.0,0.0,1,1,1,1,0.00022363848984241486,0.005622862273834844,0.5927927927927928,0.40634920634920635,288,16.372491499991156,137.4527814000612,4.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,degree_preserving_topology_shuffle,16,36,a4b5,h2h4,-85.0,229.0,314.0,0,0,8,15,0.0008872747421264648,0.022332722318978857,0.3763191763191764,0.22539682539682543,576,33.82865550008137,137.4527814000612,550.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,degree_preserving_topology_shuffle,32,36,a4b5,h2h4,-85.0,229.0,314.0,0,0,8,13,0.0007552206516265869,0.022156929060756198,0.4610038610038611,0.3047619047619048,1152,69.10334570007399,137.4527814000612,510.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,degree_preserving_topology_shuffle,64,36,a4b5,h2h4,-85.0,229.0,314.0,0,0,8,13,0.0007552579045295715,0.022156920853190605,0.4610038610038611,0.3047619047619048,2304,137.09746000007726,137.4527814000612,510.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,degree_preserving_topology_shuffle,1,19,f1g2,h3h4,-280.0,-30.0,250.0,0,0,17,7,0.0,0.0,,,19,1.5014409000286832,81.53610480006319,225.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,degree_preserving_topology_shuffle,2,19,f1g2,f1g2,-30.0,-30.0,0.0,1,1,1,1,0.0009868135093711317,0.0008490170927586447,0.1357048879222901,0.1061951523019436,38,2.5522785000503063,81.53610480006319,26.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,degree_preserving_topology_shuffle,4,19,f1g2,f1g2,-30.0,-30.0,0.0,1,1,1,1,0.0007304111495614052,0.0016432043816424484,0.3045195554233918,0.23460511435926226,76,4.920878899982199,81.53610480006319,20.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,degree_preserving_topology_shuffle,8,19,f1g2,b2b4,-515.0,-30.0,485.0,0,1,18,2,0.0017781429924070835,0.00392797542650714,0.06757350365302932,0.04692102287185245,152,10.516966699971817,81.53610480006319,343.0,1
