step,stage,position_id,selected_move,cp_best,cp_move,regret_cp,raw_signal,running_signal_mean,centered_advantage,applied_advantage,mate_flag,mate_distance,selected_is_teacher_best,control,pass_kind,eligibility_mean_abs,rms_log_ratio,elapsed_s
292,endgames,movement_0112,c6a1,100.0,-100.0,200.0,0.07576568547998053,0.4328114870492888,-0.37583768586242977,-0.37583768586242977,1,,0,frozen,replay,,0.0,1356.2708470999496
293,endgames,movement_0113,g7g6,100.0,100.0,0.0,1.0,0.4611709126968243,0.5671885129507113,0.5671885129507113,1,,1,frozen,replay,,0.0,1358.3880917999195
294,endgames,movement_0114,d2a1,100.0,-100.0,200.0,0.07576568547998053,0.4419006513359821,-0.3854052272168438,-0.3854052272168438,1,,0,frozen,replay,,0.0,1360.6842584999977
295,endgames,movement_0129,b6a1,100.0,-100.0,200.0,0.07576568547998053,0.423593903043182,-0.3661349658560016,-0.3661349658560016,1,,0,frozen,replay,,0.0,1362.796975599951
296,endgames,movement_0136,f7a1,100.0,-100.0,200.0,0.07576568547998053,0.4062024921650219,-0.3478282175632015,-0.3478282175632015,1,,0,frozen,replay,,0.0,1364.9077609999804
297,endgames,movement_0137,c5a1,100.0,-100.0,200.0,0.07576568547998053,0.38968065183076983,-0.3304368066850414,-0.3304368066850414,1,,0,frozen,replay,,0.0,1367.0834217999363
298,endgames,movement_0140,h5a1,100.0,-100.0,200.0,0.07576568547998053,0.3739849035132303,-0.3139149663507893,-0.3139149663507893,1,,0,frozen,replay,,0.0,1369.4437996000051
299,endgames,movement_0141,d7a1,100.0,-100.0,200.0,0.07576568547998053,0.35907394261156783,-0.2982192180332498,-0.2982192180332498,1,,0,frozen,replay,,0.0,1371.6736719999462
300,endgames,movement_0142,d7a1,100.0,-100.0,200.0,0.07576568547998053,0.3449085297549884,-0.2833082571315873,-0.2833082571315873,1,,0,frozen,replay,,0.0,1373.9214132999768
301,tactics,110,f7f5,-643.0,-1070.0,427.0,-0.5770349657160083,0.29881135498143857,-0.9219434954709967,-0.9219434954709967,1,,0,frozen,curriculum,,0.0,1461.8871858000057
302,tactics,113,h7h5,179.0,134.0,45.0,0.7759444378215202,0.3226680091234426,0.47713308284008166,0.47713308284008166,1,,0,frozen,curriculum,,0.0,1463.0040255999193
303,tactics,132,d6f8,378.0,324.0,54.0,0.7316283801381827,0.34311602767417965,0.40896037101474003,0.40896037101474003,1,,0,frozen,curriculum,,0.0,1464.0726178999757
304,tactics,151,g7h6,959.0,959.0,0.0,1.0,0.37596022629047066,0.6568839723258204,0.6568839723258204,1,,1,frozen,curriculum,,0.0,1465.1151841999963
305,tactics,154,f4g5,147.0,145.0,2.0,0.9900000833325,0.40666221914257206,0.6140398570420293,0.6140398570420293,1,,0,frozen,curriculum,,0.0,1466.2629184999969
306,tactics,155,d8g5,-302.0,-1053.0,751.0,-0.908538439297027,0.34090218622059204,-1.3152006584395992,-1.3152006584395992,1,,0,frozen,curriculum,,0.0,1467.447213999927
307,tactics,164,h1g1,257.0,257.0,0.0,1.0,0.37385707690956244,0.6590978137794079,0.6590978137794079,1,,1,frozen,curriculum,,0.0,1468.5165929999202
308,tactics,177,g5d8,840.0,786.0,54.0,0.7316283801381827,0.39174564207099344,0.3577713032286202,0.3577713032286202,1,,0,frozen,curriculum,,0.0,1469.6084233999718
309,tactics,182,h6g7,697.0,697.0,0.0,1.0,0.4221583599674437,0.6082543579290065,0.6082543579290065,1,,1,frozen,curriculum,,0.0,1470.6519827999873
310,tactics,186,h5g6,223.0,198.0,25.0,0.875162506504975,0.4448085672943203,0.45300414653753124,0.45300414653753124,1,,0,frozen,curriculum,,0.0,1471.7034271999728
311,tactics,197,d6d5,-366.0,-856.0,490.0,-0.6822458032640866,0.38845584876639994,-1.1270543705584068,-1.1270543705584068,1,,0,frozen,curriculum,,0.0,1472.7948910000268
312,tactics,203,e3e4,946.0,424.0,522.0,-0.7260095851026955,0.3327325770729451,-1.1144654338690954,-1.1144654338690954,1,,0,frozen,curriculum,,0.0,1473.865508100018
313,tactics,206,c1b2,663.0,289.0,374.0,-0.46583310986715,0.2928042927259404,-0.7985656869400951,-0.7985656869400951,1,,0,frozen,curriculum,,0.0,1475.0530989000108
314,tactics,213,c1a3,405.0,-190.0,595.0,-0.8057273825989757,0.23787770895969454,-1.0985316753249161,-1.0985316753249161,1,,0,frozen,curriculum,,0.0,1476.0746533999918
315,tactics,1004,b6a5,649.0,-918.0,1567.0,-0.9984180566240071,0.17606292068050947,-1.2362957655837017,-1.2362957655837017,1,,0,frozen,curriculum,,0.0,1477.1443857999984
316,tactics,1006,g2g4,-20.0,-834.0,814.0,-0.9328374076527448,0.12061790426384673,-1.1089003283332544,-1.1089003283332544,1,,0,frozen,curriculum,,0.0,1478.1874072999926
317,tactics,1022,h6g5,-109.0,-109.0,0.0,1.0,0.16458700905065438,0.8793820957361532,0.8793820957361532,1,,1,frozen,curriculum,,0.0,1479.2785304000136
318,tactics,1046,b7b3,431.0,-1029.0,1460.0,-0.9972996690774687,0.1064926751442482,-1.161886678128123,-1.161886678128123,1,,0,frozen,curriculum,,0.0,1480.3889659999404
319,tactics,1048,d4f2,0.0,-68.0,68.0,0.6632379082583706,0.1343299367999543,0.5567452331141224,0.5567452331141224,1,,0,frozen,curriculum,,0.0,1481.473103199969
320,tactics,1065,g1e2,133.0,95.0,38.0,0.8105695274276429,0.16814191633133874,0.6762395906276886,0.6762395906276886,1,,0,frozen,curriculum,,0.0,1482.6462227000156
321,tactics,1067,g2g4,-561.0,-1200.0,639.0,-0.8425827368030592,0.11760568367461882,-1.0107246531343979,-1.0107246531343979,1,,0,frozen,curriculum,,0.0,1483.7458022999344
322,tactics,1068,a8a2,856.0,190.0,666.0,-0.8617750788548939,0.06863664554814318,-0.9793807625295128,-0.9793807625295128,1,,0,frozen,curriculum,,0.0,1484.8087643999606
323,tactics,1075,d1g4,1157.0,-778.0,1935.0,-0.9997486762154368,0.015217379459964174,-1.06838532176358,-1.06838532176358,1,,0,frozen,curriculum,,0.0,1485.865154500003
324,tactics,1076,b8c6,106.0,106.0,0.0,1.0,0.06445651048696596,0.9847826205400358,0.9847826205400358,1,,1,frozen,curriculum,,0.0,1486.9648376000114
325,tactics,1077,d8g5,-2.0,-107.0,105.0,0.4867352468185351,0.08557044730354442,0.4222787363315691,0.4222787363315691,1,,0,frozen,curriculum,,0.0,1488.0137759000063
326,tactics,1108,h7h8,945.0,900.0,45.0,0.7759444378215202,0.1200891468294432,0.6903739905179758,0.6903739905179758,1,,0,frozen,curriculum,,0.0,1489.0446662999457
327,tactics,1124,a2a1,158.0,-162.0,320.0,-0.3280735405356978,0.09768101246118616,-0.44816268736514103,-0.44816268736514103,1,,0,frozen,curriculum,,0.0,1490.1708326999797
328,tactics,1131,h6g5,193.0,193.0,0.0,1.0,0.14279696183812685,0.9023189875388138,0.9023189875388138,1,,1,frozen,curriculum,,0.0,1491.2323291000212
329,tactics,1136,a1a3,105.0,-222.0,327.0,-0.3474137514377236,0.11828642617433432,-0.4902107132758504,-0.4902107132758504,1,,0,frozen,curriculum,,0.0,1492.3233278000262
330,tactics,1150,f1h3,-152.0,-152.0,0.0,1.0,0.1623721048656176,0.8817135738256656,0.8817135738256656,1,,1,frozen,curriculum,,0.0,1493.368972199969
331,tactics,1152,d4e5,-936.0,-1236.0,300.0,-0.2702979047745746,0.14073860438360797,-0.4326700096401922,-0.4326700096401922,1,,0,frozen,curriculum,,0.0,1494.462847399991
332,tactics,1163,c1b2,758.0,758.0,0.0,1.0,0.18370167416442756,0.859261395616392,0.859261395616392,1,,1,frozen,curriculum,,0.0,1495.8092430999968
333,tactics,1168,b6b3,20.0,-984.0,1004.0,-0.9737552274639352,0.1258288290830094,-1.1574569016283627,-1.1574569016283627,1,,0,frozen,curriculum,,0.0,1497.0301838000305
334,tactics,1178,h6f5,-623.0,-675.0,52.0,0.7414548327878834,0.1566101292682531,0.615626003704874,0.615626003704874,1,,0,frozen,curriculum,,0.0,1498.229761500028
335,tactics,1191,h6g4,317.0,66.0,251.0,-0.11265673969880186,0.14314678581990034,-0.269266868967055,-0.269266868967055,1,,0,frozen,curriculum,,0.0,1499.2712535000173
336,tactics,1196,h8f6,883.0,-879.0,1762.0,-0.9994031560452115,0.08601928872664474,-1.1425499418651117,-1.1425499418651117,1,,0,frozen,curriculum,,0.0,1500.3211892999243
337,tactics,1204,c1b2,-21.0,-21.0,0.0,1.0,0.1317183242903125,0.9139807112733552,0.9139807112733552,1,,1,frozen,curriculum,,0.0,1501.4834023999283
338,tactics,1209,c1h6,245.0,162.0,83.0,0.5908552924454774,0.15467517269807074,0.4591369681551649,0.4591369681551649,1,,0,frozen,curriculum,,0.0,1502.7281611999497
339,tactics,1223,c1b2,87.0,-551.0,638.0,-0.8418248817961882,0.10485016997335778,-0.9965000544942589,-0.9965000544942589,1,,0,frozen,curriculum,,0.0,1504.47875879996
340,tactics,1242,h7g6,153.0,88.0,65.0,0.6778307807173616,0.13349920051055797,0.5729806107440039,0.5729806107440039,1,,0,frozen,curriculum,,0.0,1506.6237793000182
341,tactics,1253,e1f2,-300.0,-300.0,0.0,1.0,0.1768242404850301,0.866500799489442,0.866500799489442,1,,1,frozen,curriculum,,0.0,1508.8537227999186
342,tactics,1257,f4g5,-134.0,-236.0,102.0,0.5007741021262828,0.19302173356709273,0.3239498616412527,0.3239498616412527,1,,0,frozen,curriculum,,0.0,1510.5318210999249
343,tactics,1276,g5f6,32.0,-73.0,105.0,0.4867352468185351,0.20770740922966485,0.29371351325144235,0.29371351325144235,1,,0,frozen,curriculum,,0.0,1512.4178101000143
344,tactics,1284,b8c6,1010.0,647.0,363.0,-0.43986033748890896,0.17532902189373617,-0.6475677467185739,-0.6475677467185739,1,,0,frozen,curriculum,,0.0,1514.6257946999976
345,tactics,1306,a7a5,847.0,382.0,465.0,-0.6437058890577472,0.13437727634616198,-0.8190349109514834,-0.8190349109514834,1,,0,frozen,curriculum,,0.0,1516.5515703000128
346,tactics,1309,b8c6,770.0,-319.0,1089.0,-0.9828028943203866,0.07851826781283455,-1.1171801706665485,-1.1171801706665485,1,,0,frozen,curriculum,,0.0,1518.6387523999438
347,tactics,1310,e8d8,995.0,17.0,978.0,-0.9701389079886091,0.026085409022762365,-1.0486571758014436,-1.0486571758014436,1,,0,frozen,curriculum,,0.0,1520.6202075999463
348,tactics,1317,e8d8,-90.0,-595.0,505.0,-0.7035037392373473,-0.010394048390243122,-0.7295891482601097,-0.7295891482601097,1,,0,frozen,curriculum,,0.0,1522.2208275999874
349,tactics,1335,e5d4,950.0,716.0,234.0,-0.05258006290742179,-0.012503349116102055,-0.04218601451717867,-0.04218601451717867,1,,0,frozen,curriculum,,0.0,1523.7107758999337
350,tactics,1339,c7c6,143.0,143.0,0.0,1.0,0.03812181833970305,1.012503349116102,1.012503349116102,1,,1,frozen,curriculum,,0.0,1525.4790294999257
351,tactics,1354,h6g5,712.0,712.0,0.0,1.0,0.08621572742271791,0.9618781816602969,0.9618781816602969,1,,1,frozen,curriculum,,0.0,1527.7915469999425
352,tactics,1362,e5g4,-159.0,-189.0,30.0,0.8502806186250018,0.12441897198283211,0.7640648912022839,0.7640648912022839,1,,0,frozen,curriculum,,0.0,1529.2869867000263
353,tactics,1394,a1a2,653.0,653.0,0.0,1.0,0.1681980233836905,0.8755810280171679,0.8755810280171679,1,,1,frozen,curriculum,,0.0,1530.7889416000107
354,tactics,1396,f6e4,111.0,52.0,59.0,0.7071209092806605,0.195144167678539,0.53892288589697,0.53892288589697,1,,0,frozen,curriculum,,0.0,1532.135578699992
355,tactics,1401,g7g6,775.0,53.0,722.0,-0.8946427214988664,0.1406548232196687,-1.0897868891774054,-1.0897868891774054,1,,0,frozen,curriculum,,0.0,1533.3932044999674
356,tactics,1412,a3b2,120.0,-18.0,138.0,0.3361322929927191,0.15042869670832124,0.19547746977305036,0.19547746977305036,1,,0,frozen,curriculum,,0.0,1534.5493833000073
357,tactics,1418,d5b4,179.0,164.0,15.0,0.9250351364858591,0.18915901869719814,0.7746064397775378,0.7746064397775378,1,,0,frozen,curriculum,,0.0,1535.680470100022
358,tactics,1427,h5g4,728.0,728.0,0.0,1.0,0.22970106776233823,0.8108409813028019,0.8108409813028019,1,,1,frozen,curriculum,,0.0,1536.859843299957
359,tactics,1428,g6h5,650.0,650.0,0.0,1.0,0.2682160143742213,0.7702989322376618,0.7702989322376618,1,,1,frozen,curriculum,,0.0,1538.0074011000106
360,tactics,1429,h4g5,691.0,691.0,0.0,1.0,0.3048052136555102,0.7317839856257786,0.7317839856257786,1,,1,frozen,curriculum,,0.0,1539.1327146999538
361,tactics,1433,f6g4,-105.0,-117.0,12.0,0.9400179935223597,0.3365658526488527,0.6352127798668494,0.6352127798668494,1,,0,frozen,curriculum,,0.0,1540.306162999943
362,tactics,1436,h2h4,9.0,-920.0,929.0,-0.9619277378932469,0.2716411731217477,-1.2984935905420996,-1.2984935905420996,1,,0,frozen,curriculum,,0.0,1541.4468001999194
363,tactics,1437,c1g5,235.0,235.0,0.0,1.0,0.30805911446566026,0.7283588268782524,0.7283588268782524,1,,1,frozen,curriculum,,0.0,1542.594784499961
364,tactics,1438,h6g5,262.0,-502.0,764.0,-0.9141708411295859,0.24694761668589793,-1.222229955595246,-1.222229955595246,1,,0,frozen,curriculum,,0.0,1543.898663799977
365,tactics,1450,g6g5,-479.0,-932.0,453.0,-0.6237462968327687,0.20341292100996458,-0.8706939135186667,-0.8706939135186667,1,,0,frozen,curriculum,,0.0,1545.1660294999601
366,tactics,1459,c8g4,10.0,-1057.0,1067.0,-0.9808128399377267,0.14420163296257998,-1.1842257609476914,-1.1842257609476914,1,,0,frozen,curriculum,,0.0,1546.2578876999905
367,tactics,1465,c7c6,863.0,-11.0,874.0,-0.9500272549474817,0.08949018856707688,-1.0942288879100617,-1.0942288879100617,1,,0,frozen,curriculum,,0.0,1547.3627903999295
368,tactics,1471,b6c5,-187.0,-392.0,205.0,0.05621842429140622,0.08782660035329334,-0.03327176427567066,-0.03327176427567066,1,,0,frozen,curriculum,,0.0,1548.4095980999991
369,tactics,1493,h7h5,253.0,10.0,243.0,-0.08472978222326732,0.0791987812244653,-0.17255638257656067,-0.17255638257656067,1,,0,frozen,curriculum,,0.0,1549.5265465999255
370,tactics,1496,d5e4,823.0,133.0,690.0,-0.8769245625714079,0.03139261403467163,-0.9561233437958733,-0.9561233437958733,1,,0,frozen,curriculum,,0.0,1550.6426142000128
371,tactics,1503,e3e4,715.0,514.0,201.0,0.07183799263347301,0.0334148829646117,0.04044537859880138,0.04044537859880138,1,,0,frozen,curriculum,,0.0,1551.7651729999343
372,tactics,1507,g4f6,-168.0,-168.0,0.0,1.0,0.08174413881638112,0.9665851170353883,0.9665851170353883,1,,1,frozen,curriculum,,0.0,1552.9604720999487
373,tactics,1515,h4g5,67.0,67.0,0.0,1.0,0.12765693187556207,0.9182558611836189,0.9182558611836189,1,,1,frozen,curriculum,,0.0,1554.026867999928
374,tactics,1516,g4f5,-122.0,-122.0,0.0,1.0,0.17127408528178395,0.872343068124438,0.872343068124438,1,,1,frozen,curriculum,,0.0,1555.1475127999438
375,tactics,1547,a2a4,-679.0,-1044.0,365.0,-0.44466002581077135,0.14047737972715618,-0.6159341110925554,-0.6159341110925554,1,,0,frozen,curriculum,,0.0,1556.183810699964
376,tactics,1548,b5c6,1088.0,665.0,423.0,-0.5694102944192934,0.1049829960198337,-0.7098876741464495,-0.7098876741464495,1,,0,frozen,curriculum,,0.0,1557.3794819000177
377,tactics,1574,g5g6,99999.0,99999.0,0.0,1.0,0.149733846218842,0.8950170039801663,0.8950170039801663,1,,1,frozen,curriculum,,0.0,1558.484647299978
378,tactics,1576,e8g6,-544.0,-1190.0,646.0,-0.8477910117160317,0.09985760332209832,-0.9975248579348737,-0.9975248579348737,1,,0,frozen,curriculum,,0.0,1559.5984336999245
379,tactics,1605,e3g5,223.0,-433.0,656.0,-0.8549451345014065,0.05211746643092307,-0.9548027378235049,-0.9548027378235049,1,,0,frozen,curriculum,,0.0,1560.7605245999293
380,tactics,1608,d1c2,-32.0,-971.0,939.0,-0.9637677249491166,0.0013232068619210835,-1.0158851913800395,-1.0158851913800395,1,,0,frozen,curriculum,,0.0,1561.8422185999807
381,tactics,1622,e4e5,600.0,-639.0,1239.0,-0.9918581932563142,-0.04833586314399068,-0.9931814001182353,-0.9931814001182353,1,,0,frozen,curriculum,,0.0,1562.8917792999418
382,tactics,1623,e4c6,664.0,-799.0,1463.0,-0.9973398450309887,-0.09578606223834057,-0.9490039818869981,-0.9490039818869981,1,,0,frozen,curriculum,,0.0,1563.9063248999882
383,tactics,1639,h6g5,890.0,890.0,0.0,1.0,-0.04099675912642353,1.0957860622383406,1.0957860622383406,1,,1,frozen,curriculum,,0.0,1564.9305454000132
384,tactics,1645,h6f5,194.0,11.0,183.0,0.1439110928907934,-0.03175136652556268,0.18490785201721693,0.18490785201721693,1,,0,frozen,curriculum,,0.0,1565.9242713999702
385,tactics,1646,f2e4,901.0,531.0,370.0,-0.4565084119636229,-0.052989218797465695,-0.42475704543806025,-0.42475704543806025,1,,0,frozen,curriculum,,0.0,1567.0355653000297
386,tactics,1661,f3f1,858.0,858.0,0.0,1.0,-0.0003397578575924029,1.0529892187974657,1.0529892187974657,1,,1,frozen,curriculum,,0.0,1568.3162118999753
387,tactics,1668,e5g6,359.0,359.0,0.0,1.0,0.04967723003528722,1.0003397578575923,1.0003397578575923,1,,1,frozen,curriculum,,0.0,1569.408732599928
388,tactics,1669,b8c6,577.0,209.0,368.0,-0.4517948296981613,0.02460362704861479,-0.5014720597334485,-0.5014720597334485,1,,0,frozen,curriculum,,0.0,1570.5075218999991
389,tactics,1677,c1d2,-5.0,-5.0,0.0,1.0,0.07337344569618405,0.9753963729513853,0.9753963729513853,1,,1,frozen,curriculum,,0.0,1571.582708699978
390,tactics,1685,c8a6,81.0,-690.0,771.0,-0.9170616896422601,0.023851688929261844,-0.9904351353384442,-0.9904351353384442,1,,0,frozen,curriculum,,0.0,1572.8157469999278
391,tactics,1689,e7e6,-54.0,-99.0,45.0,0.7759444378215202,0.06145632637387476,0.7520927488922584,0.7520927488922584,1,,0,frozen,curriculum,,0.0,1573.6987738999305
392,tactics,1699,d6e6,-419.0,-660.0,241.0,-0.07765224491499412,0.05450089780943131,-0.1391085712888689,-0.1391085712888689,1,,0,frozen,curriculum,,0.0,1574.8150108000264
393,tactics,1711,f3f5,179.0,79.0,100.0,0.5101626751925817,0.07728398667858884,0.45566177738315045,0.45566177738315045,1,,0,frozen,curriculum,,0.0,1575.9980366999516
394,tactics,1712,c1d2,200.0,171.0,29.0,0.8552535190728211,0.11618246329830045,0.7779695323942323,0.7779695323942323,1,,0,frozen,curriculum,,0.0,1577.04740089993
395,tactics,1713,c2b3,-28.0,-143.0,115.0,0.44033561304906343,0.13239012078583862,0.324153149750763,0.324153149750763,1,,0,frozen,curriculum,,0.0,1578.119373900001
396,tactics,1716,e5e4,832.0,456.0,376.0,-0.47044450583173836,0.10224838945495977,-0.602834626617577,-0.602834626617577,1,,0,frozen,curriculum,,0.0,1579.2021211999236
397,tactics,1718,c1a3,448.0,-847.0,1295.0,-0.9938434944972945,0.04744379525734706,-1.0960918839522542,-1.0960918839522542,1,,0,frozen,curriculum,,0.0,1580.2999243999366
398,tactics,1729,b4d2,-537.0,-707.0,170.0,0.1977314301041082,0.05495817699968511,0.15028763484676116,0.15028763484676116,1,,0,frozen,curriculum,,0.0,1581.3392332999501
399,tactics,1730,f6e4,35.0,-535.0,570.0,-0.7812747311362369,0.013146531592889005,-0.836232908135922,-0.836232908135922,1,,0,frozen,curriculum,,0.0,1582.515871200012
400,tactics,1734,a2a3,-784.0,-879.0,95.0,0.5337339819147229,0.0391759041089807,0.5205874503218338,0.5205874503218338,1,,0,frozen,curriculum,,0.0,1583.81476009998
401,tactics,1747,f5g6,879.0,473.0,406.0,-0.5356443117240206,0.010434893317330628,-0.5748202158330014,-0.5748202158330014,1,,0,frozen,curriculum,,0.0,1584.9239665999776
402,tactics,1758,c8e6,1096.0,-406.0,1502.0,-0.9978108743689398,-0.0399773950669829,-1.0082457676862704,-1.0082457676862704,1,,0,frozen,curriculum,,0.0,1586.0656945999945
403,tactics,1769,e5f7,-297.0,-734.0,437.0,-0.5955775823581819,-0.06775740443154285,-0.555600187291199,-0.555600187291199,1,,0,frozen,curriculum,,0.0,1587.1170106999343
404,tactics,1772,a8a7,-152.0,-1219.0,1067.0,-0.9808128399377267,-0.11341017620685204,-0.9130554355061838,-0.9130554355061838,1,,0,frozen,curriculum,,0.0,1588.1937213999918
405,tactics,1782,h2h4,-41.0,-1095.0,1054.0,-0.979530843079834,-0.15671620955050114,-0.866120666872982,-0.866120666872982,1,,0,frozen,curriculum,,0.0,1589.2493118999992
406,tactics,1801,d4c2,809.0,700.0,109.0,0.4681008932781573,-0.1254753544090682,0.6248171028286584,0.6248171028286584,1,,0,frozen,curriculum,,0.0,1590.3928843999747
407,tactics,1806,g7g6,72.0,42.0,30.0,0.8502806186250018,-0.07668755575736469,0.97575597303407,0.97575597303407,1,,0,frozen,curriculum,,0.0,1591.6178557999665
408,tactics,1807,a2a1,-292.0,-342.0,50.0,0.7512939964568076,-0.03528847814665606,0.8279815522141722,0.8279815522141722,1,,0,frozen,curriculum,,0.0,1592.6876935999608
409,tactics,1808,g7g5,-641.0,-1137.0,496.0,-0.6909111914533606,-0.06806961381199128,-0.6556227133067045,-0.6556227133067045,1,,0,frozen,curriculum,,0.0,1593.776469699922
410,tactics,1819,e7e6,632.0,443.0,189.0,0.1195658927980342,-0.05868783848149001,0.18763550661002548,0.18763550661002548,1,,0,frozen,curriculum,,0.0,1594.8909405999584
411,tactics,1833,h4g5,981.0,505.0,476.0,-0.6611577370770569,-0.08881133341126835,-0.602469898595567,-0.602469898595567,1,,0,frozen,curriculum,,0.0,1595.9886006999295
412,tactics,1843,g4h5,-99.0,-133.0,34.0,0.830408236902596,-0.04285035489557512,0.9192195703138644,0.9192195703138644,1,,0,frozen,curriculum,,0.0,1597.0866284000222
413,tactics,1847,c1b2,202.0,202.0,0.0,1.0,0.009292162849203638,1.0428503548955752,1.0428503548955752,1,,1,frozen,curriculum,,0.0,1598.2186937999213
414,tactics,1903,d4e5,773.0,773.0,0.0,1.0,0.05882755470674346,0.9907078371507964,0.9907078371507964,1,,1,frozen,curriculum,,0.0,1599.4650499999989
415,tactics,1908,c1b2,394.0,-44.0,438.0,-0.5973916257435725,0.026016595684227657,-0.656219180450316,-0.656219180450316,1,,0,frozen,curriculum,,0.0,1600.5392988999374
416,tactics,1913,b4c6,-95.0,-937.0,842.0,-0.9414832873180627,-0.02235839846588687,-0.9674998830022904,-0.9674998830022904,1,,0,frozen,curriculum,,0.0,1601.6151237000013
417,tactics,1915,c1g5,502.0,-754.0,1256.0,-0.9925204098916638,-0.07086649903717572,-0.970162011425777,-0.970162011425777,1,,0,frozen,curriculum,,0.0,1602.674624999985
418,tactics,1916,h5g4,89.0,89.0,0.0,1.0,-0.01732317408531693,1.0708664990371757,1.0708664990371757,1,,1,frozen,curriculum,,0.0,1603.7793456999352
419,tactics,1930,a1b3,-463.0,-858.0,395.0,-0.5125885969215278,-0.04208644522712748,-0.4952654228362109,-0.4952654228362109,1,,0,frozen,curriculum,,0.0,1604.8295173000079
420,tactics,1939,d5c7,176.0,-455.0,631.0,-0.8364211371763834,-0.08180317982459029,-0.794334691949256,-0.794334691949256,1,,0,frozen,curriculum,,0.0,1605.9536420999793
421,tactics,1952,h3g3,217.0,75.0,142.0,0.3183953607645257,-0.06179325279513449,0.40019854058911597,0.40019854058911597,1,,0,frozen,curriculum,,0.0,1607.0507786999224
422,tactics,1956,h2h3,0.0,-214.0,214.0,0.0216123366900961,-0.05762297332087296,0.0834055894852306,0.0834055894852306,1,,0,frozen,curriculum,,0.0,1608.1017396999523
423,tactics,1968,a3c4,90.0,90.0,0.0,1.0,-0.0047418246548293075,1.057622973320873,1.057622973320873,1,,1,frozen,curriculum,,0.0,1609.1579971999163
424,tactics,1972,h6g7,104.0,55.0,49.0,0.7562181987011352,0.03330617651296892,0.7609600233559645,0.7609600233559645,1,,0,frozen,curriculum,,0.0,1610.3127817999339
425,tactics,1981,c3e4,-239.0,-239.0,0.0,1.0,0.08164086768732047,0.966693823487031,0.966693823487031,1,,1,frozen,curriculum,,0.0,1611.3982163999463
426,tactics,2000,c1g5,992.0,992.0,0.0,1.0,0.12755882430295445,0.9183591323126795,0.9183591323126795,1,,1,frozen,curriculum,,0.0,1612.5219888000283
427,tactics,2002,h5g4,832.0,508.0,324.0,-0.33918051923754167,0.10422185712592964,-0.4667393435404961,-0.4667393435404961,1,,0,frozen,curriculum,,0.0,1613.7301257000072
428,tactics,2004,c1a3,-751.0,-790.0,39.0,0.8056155656674626,0.1392915425530063,0.7013937085415329,0.7013937085415329,1,,0,frozen,curriculum,,0.0,1614.8365319999866
429,tactics,2012,c2g6,143.0,-930.0,1073.0,-0.9813772661349902,0.08325810211860646,-1.1206688086879966,-1.1206688086879966,1,,0,frozen,curriculum,,0.0,1615.9512598000001
430,tactics,2026,h6g4,95.0,73.0,22.0,0.8901107826216251,0.12360073614375738,0.8068526805030187,0.8068526805030187,1,,0,frozen,curriculum,,0.0,1617.3541656000307
431,tactics,2031,c1a3,717.0,47.0,670.0,-0.8644193433632874,0.07419973216840514,-0.9880200795070448,-0.9880200795070448,1,,0,frozen,curriculum,,0.0,1618.5859262000304
432,tactics,2033,d8f6,64.0,-581.0,645.0,-0.8470572329361674,0.028136883913176508,-0.9212569651045726,-0.9212569651045726,1,,0,frozen,curriculum,,0.0,1619.7835219999542
433,tactics,2042,g7g5,257.0,-254.0,511.0,-0.711634807209224,-0.008851700642943522,-0.7397716911224005,-0.7397716911224005,1,,0,frozen,curriculum,,0.0,1620.9527353999438
434,tactics,2049,h6g4,455.0,-134.0,589.0,-0.80010656705173,-0.04841444396338285,-0.7912548664087865,-0.7912548664087865,1,,0,frozen,curriculum,,0.0,1622.2608137999196
435,tactics,2051,e7g5,214.0,-965.0,1179.0,-0.9890175313007488,-0.09544459833025114,-0.9406030873373659,-0.9406030873373659,1,,0,frozen,curriculum,,0.0,1623.4541388999205
436,tactics,2055,h6g4,59.0,59.0,0.0,1.0,-0.04067236841373857,1.0954445983302512,1.0954445983302512,1,,1,frozen,curriculum,,0.0,1624.6485993999522
437,tactics,2058,h6g5,603.0,603.0,0.0,1.0,0.011361250006948362,1.0406723684137387,1.0406723684137387,1,,1,frozen,curriculum,,0.0,1625.7425586999161
438,tactics,2082,a3c4,654.0,654.0,0.0,1.0,0.06079318750660095,0.9886387499930517,0.9886387499930517,1,,1,frozen,curriculum,,0.0,1626.9126459999243
439,tactics,2084,g7g6,159.0,-14.0,173.0,0.18518304800091745,0.06701268053131677,0.1243898604943165,0.1243898604943165,1,,0,frozen,curriculum,,0.0,1628.0543588999426
440,tactics,2087,f5g4,1263.0,784.0,479.0,-0.6657809320789816,0.030372999900801854,-0.7327936126102984,-0.7327936126102984,1,,0,frozen,curriculum,,0.0,1629.441889300011
441,tactics,2088,e3c1,366.0,73.0,293.0,-0.2491848832419472,0.0163951057436644,-0.27955788314274904,-0.27955788314274904,1,,0,frozen,curriculum,,0.0,1630.622523099999
442,tactics,2095,d8c7,269.0,143.0,126.0,0.3900421512290221,0.035077458017932286,0.37364704548535765,0.37364704548535765,1,,0,frozen,curriculum,,0.0,1631.721883899998
443,tactics,2111,e4f5,41.0,41.0,0.0,1.0,0.08332358511703566,0.9649225419820677,0.9649225419820677,1,,1,frozen,curriculum,,0.0,1632.8981228999328
