position_id,source_game_id,phase,ply,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,legal_move_count
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,c3d5,-334.0,-0.6831516423100883,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,b2b3,-341.0,-0.6923732720415865,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,a3a4,-373.0,-0.7317573500386785,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,c3e2,-376.0,-0.7352222529158692,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,d3f1,-387.0,-0.7476036243586326,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,e1e2,-423.0,-0.7847051472096467,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,e1f2,-439.0,-0.7995992196179786,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,d3a6,-492.0,-0.8425793256589296,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,c3b1,-518.0,-0.8604304342468398,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,c3a4,-555.0,-0.8826196500158177,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,d3b5,-732.0,-0.9498260756930403,0,27
dev_source_026_offset_20,dev_source_026,late,20,rn1qk3/1bppppbp/pp3nr1/6p1/4PPP1/P1NB4/RPPP3P/2BQK1NR w q - 1 11,white,c3b5,-763.0,-0.9568749486599412,0,27
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,f4e5,317.0,0.6598229495293471,1,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,e4d5,303.0,0.6396020496038974,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,g1f3,44.0,0.10955847021442953,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,f4f5,34.0,0.08479588154870199,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,h2h4,-102.0,-0.2496129489368586,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,f4g5,-129.0,-0.31176568241562735,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,d3a6,-150.0,-0.35835739835078595,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,d3c4,-157.0,-0.37351345328780355,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,a5b6,-172.0,-0.405321308689463,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,g1h3,-210.0,-0.481549798364308,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,a2a3,-224.0,-0.5079774328978962,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,a2a1,-268.0,-0.5849798828807288,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,c2c3,-275.0,-0.5963735554792423,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,h2h3,-275.0,-0.5963735554792423,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,a2a4,-281.0,-0.6059522288123076,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,f1e1,-281.0,-0.6059522288123076,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,c2c4,-282.0,-0.6075318872684418,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,b2b3,-283.0,-0.6091067545471247,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,b2b4,-313.0,-0.6541393002077227,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,d1e1,-313.0,-0.6541393002077227,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,e2g3,-328.0,-0.6750698748386078,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,f1f2,-330.0,-0.6777821008468294,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,f1g2,-391.0,-0.7519816364572034,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,d3b5,-428.0,-0.7894612209549805,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,e2c3,-430.0,-0.7913375537619973,0,26
dev_source_026_offset_28,dev_source_026,late,28,rnq1k3/1bpppp1p/pp4r1/P2nb1p1/4PPP1/3B4/RPPPN2P/2BQ1KNR w q - 1 15,white,e2d4,-534.0,-0.8704660627864289,0,26
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,d4f3,-28.0,-0.06988589031642899,1,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,c2c4,-51.0,-0.1268135725243873,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,e2e3,-51.0,-0.1268135725243873,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,d4b3,-52.0,-0.12927258360605834,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,d2d3,-83.0,-0.2045723537772613,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,g2g3,-87.0,-0.21413397614340715,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,c2c3,-100.0,-0.24491866240370913,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,a2a4,-115.0,-0.2798321934754683,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,e2e4,-115.0,-0.2798321934754683,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,b1c3,-120.0,-0.2913126124515909,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,h2h3,-132.0,-0.31852077690277086,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,b1a3,-140.0,-0.3363755443363322,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,b2b3,-147.0,-0.3518030554518814,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,a2a3,-150.0,-0.35835739835078595,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,d4b5,-152.0,-0.3627074675780511,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,f2f3,-169.0,-0.39903445532485493,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,h2h4,-184.0,-0.4300842114019795,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,b2b4,-214.0,-0.48919383165495195,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,f2f4,-250.0,-0.5545997223493823,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,h1g1,-251.0,-0.5563283698494009,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,g2g4,-393.0,-0.754146098334285,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,d4c6,-700.0,-0.9413755384972874,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,d4e6,-713.0,-0.9449633989331149,0,24
dev_source_027_offset_04,dev_source_027,early,4,rnbqkbnr/ppp1ppp1/7p/3p4/3N4/8/PPPPPPPP/RNBQKB1R w KQkq - 0 3,white,d4f5,-811.0,-0.9659198356468608,0,24
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,b5d6,940.0,0.9819734026943043,1,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,c1f4,346.0,0.6988248405083122,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,b5c7,125.0,0.3027097293321085,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,g2g3,64.0,0.1586485042974989,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,e2e4,62.0,0.15377052226409266,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,e2e3,53.0,0.13173000579096333,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,g2h3,40.0,0.09966799462495582,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,d1a4,35.0,0.08727737447415772,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,d1b3,20.0,0.04995837495787998,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,d1d3,10.0,0.02499479296842069,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,a3a4,2.0,0.004999958333749996,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,b1d2,2.0,0.004999958333749996,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,d1c2,-14.0,-0.03498571533277944,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,g2g4,-29.0,-0.07237324046358946,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,c1d2,-31.0,-0.07734521041301597,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,b2b3,-34.0,-0.08479588154870199,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,b2b4,-36.0,-0.0897577847471601,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,h1g1,-43.0,-0.10708780630223659,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,a1a2,-44.0,-0.10955847021442953,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,f2f3,-46.0,-0.11449570919711116,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,d1d2,-47.0,-0.11696222487632274,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,c1e3,-50.0,-0.12435300177159621,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,e1d2,-62.0,-0.15377052226409266,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,f2f4,-97.0,-0.23785570960038066,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,c3c4,-104.0,-0.25429553262639115,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,b5a7,-228.0,-0.5153592780074097,0,27
dev_source_027_offset_12,dev_source_027,middle,12,rn2kbnr/1pp1pp2/p2q3p/1N1p2p1/3P4/P1P4b/1P2PPPP/RNBQKB1R w KQkq - 0 7,white,c1g5,-311.0,-0.6512694287651738,0,27
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,b5d6,890.0,0.9769124950321554,1,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,b5a7,151.0,0.3605343933972969,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,d2c4,128.0,0.30950692121263845,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,d2e4,74.0,0.18291795686556014,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,a3a4,66.0,0.1635187536836725,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,g2h3,66.0,0.1635187536836725,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,e2e4,30.0,0.07485969068749909,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,a1b1,18.0,0.044969649583600245,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,b3c4,15.0,0.03748243175707047,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,g2g4,7.0,0.01749821376048069,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,e2e3,6.0,0.01499887510124078,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,a1d1,-2.0,-0.004999958333749996,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,b2c1,-8.0,-0.019997333759930933,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,c2h7,-10.0,-0.02499479296842069,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,g2g3,-17.0,-0.04247442993254818,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,b5c7,-23.0,-0.05743671390287926,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,e1c1,-25.0,-0.062418746747512514,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,a1c1,-28.0,-0.06988589031642899,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,c2b1,-28.0,-0.06988589031642899,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,c2d3,-38.0,-0.09471523628617855,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,c2d1,-43.0,-0.10708780630223659,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,d2f3,-45.0,-0.11202778108923989,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,c2c1,-54.0,-0.13418580993090867,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,a1a2,-62.0,-0.15377052226409266,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,e1d1,-67.0,-0.165950908402399,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,b3b4,-68.0,-0.16838104587081473,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,f2f3,-84.0,-0.20696649972945258,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,d2b1,-86.0,-0.21174733686352115,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,f2f4,-194.0,-0.45023899557964614,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,h1g1,-271.0,-0.5898917298212704,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,c2e4,-346.0,-0.6988248405083122,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,c2f5,-480.0,-0.8336546070121552,0,33
dev_source_027_offset_20,dev_source_027,late,20,2r1kbnr/1p1npp2/p2q3p/1N1p2p1/2pP4/PPP4b/1BQNPPPP/R3KB1R w KQk - 2 11,white,c2g6,-814.0,-0.9664187038263724,0,33
dev_source_027_offset_28,dev_source_027,late,28,1qrk1bnr/1p1npp2/p6p/1N1p2p1/2pP4/PPP2P1b/1B1NP1PP/R1Q2BKR w - - 7 15,white,a3a4,-92.0,-0.22602835227867096,1,22
dev_source_027_offset_28,dev_source_027,late,28,1qrk1bnr/1p1npp2/p6p/1N1p2p1/2pP4/PPP2P1b/1B1NP1PP/R1Q2BKR w - - 7 15,white,g2h3,-109.0,-0.26594955336092135,0,22
