position_id,fen,move_uci,teacher_cp,teacher_target,is_best
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3f4,18.0,0.044969649583600245,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,b1c3,-2.0,-0.004999958333749996,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,e4e5,-18.0,-0.044969649583600245,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f1g2,-42.0,-0.10461581914865054,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3g2,-43.0,-0.10708780630223659,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,c6d7,-49.0,-0.12189090064943241,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3d3,-56.0,-0.13909244787845804,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,b2b3,-68.0,-0.16838104587081473,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,e2e3,-79.0,-0.19497153165403217,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3c3,-85.0,-0.20935816942801874,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3b3,-87.0,-0.21413397614340715,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,c4c5,-97.0,-0.23785570960038066,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3g3,-100.0,-0.24491866240370913,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,a2a4,-101.0,-0.24726725659645202,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,b1a3,-138.0,-0.33193385350364046,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,d2d3,-159.0,-0.37780783595390927,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,h3g1,-163.0,-0.3863478986519003,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3f2,-169.0,-0.39903445532485493,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,d2c3,-201.0,-0.4640810036832635,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,b2b4,-216.0,-0.49298796667532435,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3a3,-276.0,-0.5979820004989412,0
6,1rb1kb2/pqnp2pr/1pP4n/7p/2P1PpP1/5Q1N/PP1KP2P/RNB2B1R w - - 3 15,f3e3,-1057.0,-0.9899170263755858,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,g4f3,657.0,0.9278212446449908,1
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,a8a6,374.0,0.732916554933575,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,e7e5,284.0,0.6106768328168442,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,d7d6,236.0,0.5298956075275294,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,d7d5,232.0,0.5226654296858209,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,f8g7,232.0,0.5226654296858209,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,g8f6,221.0,0.5023915644617227,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,e7e6,201.0,0.4640810036832635,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,g6g5,118.0,0.2867302913888035,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,h8h7,26.0,0.06490861277463751,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,e8f7,15.0,0.03748243175707047,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,h6h5,12.0,0.029991003238820143,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,c6b4,-19.0,-0.04746430825312217,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,a8b8,-48.0,-0.11942729853438588,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,b7b6,-96.0,-0.23549574953849794,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,g4g3,-136.0,-0.32747739480870536,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,a8a7,-144.0,-0.3452140341355209,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,b7b5,-144.0,-0.3452140341355209,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,c6b8,-179.0,-0.4198418366689064,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,c6a7,-218.0,-0.49676344321412846,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,c6d4,-527.0,-0.8661608659438628,0
7,r1bqkbnr/1pppp3/2n3pp/p7/P3P1p1/3P1N2/1PPB1P1P/RN1QKB1R b KQkq - 2 8,c6e5,-731.0,-0.9495809179960182,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,f1b5,1091.0,0.9914866400015664,1
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7g6,987.0,0.9857217453407103,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h5g6,772.0,0.9587334055461876,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7h8,590.0,0.9005269768828865,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,b1c3,-100.0,-0.24491866240370913,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,g3e4,-470.0,-0.8258684551194575,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,e5f6,-472.0,-0.8274516110081667,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,g3f5,-492.0,-0.8425793256589296,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,a1a3,-498.0,-0.8468756052963757,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,b1a3,-543.0,-0.8758119575033825,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,f1c4,-553.0,-0.8815098488354687,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7f7,-560.0,-0.8853516482022625,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h1h4,-576.0,-0.8936977272038725,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,d2d3,-584.0,-0.8976525981658167,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h1h3,-624.0,-0.9154204563159324,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7g7,-641.0,-0.9220440062085269,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,b2b4,-646.0,-0.9238955058580158,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,b2b3,-652.0,-0.926061581406646,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h1g1,-659.0,-0.928513764888952,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,a4a5,-666.0,-0.930887539427447,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,f1a6,-684.0,-0.9366475432418873,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h5h6,-723.0,-0.9475772098867019,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,a1a2,-728.0,-0.9488384233759847,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7c7,-729.0,-0.9490870970957774,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7g8,-736.0,-0.9507951431945212,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7a7,-743.0,-0.9524472851171416,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7e7,-743.0,-0.9524472851171416,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,d1c2,-760.0,-0.9562374581277391,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h1h2,-763.0,-0.9568749486599412,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,d2d4,-766.0,-0.957503354577973,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,f3f4,-766.0,-0.957503354577973,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,d1e1,-782.0,-0.9607064601046226,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,f1d3,-784.0,-0.9610898308636139,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,d1e2,-792.0,-0.9625869800912908,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7d7,-792.0,-0.9625869800912908,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,f1e2,-793.0,-0.9627701047905499,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,g3e2,-797.0,-0.9634938499173732,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7b7,-801.0,-0.9642037821118065,0
8,r1b1kb1r/p6Q/np2pnp1/2pqPp1P/P7/5PN1/1P1P2P1/RNBK1B1R w kq - 0 17,h7h6,-848.0,-0.9715940772546178,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,c2c4,-74.0,-0.18291795686556014,1
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,g1h3,-102.0,-0.2496129489368586,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,d3e3,-155.0,-0.3692030006468615,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,d3b3,-159.0,-0.37780783595390927,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,e2e3,-167.0,-0.39482222879176454,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,c2c3,-176.0,-0.41364444218713514,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,b1c3,-184.0,-0.4300842114019795,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,b2b3,-194.0,-0.45023899557964614,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,d3c3,-196.0,-0.4542164326822591,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,b2b4,-204.0,-0.46994519893303766,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,a3a4,-206.0,-0.4738317916668405,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,g2g3,-243.0,-0.5423648911116337,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,e2e4,-246.0,-0.5476371485389077,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,f3f4,-268.0,-0.5849798828807288,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,d3d4,-274.0,-0.5947603071377392,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,a1a2,-276.0,-0.5979820004989412,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,e1f2,-279.0,-0.6027785302291144,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,g2g4,-522.0,-0.8630047925513478,0
9,rn1qkb1r/pp2p1pp/2p1b2n/3p1p1P/8/P2R1P2/1PPPP1P1/RNBQKBN1 w Qkq - 1 7,d3d5,-895.0,-0.9774761078852686,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,b5c4,553.0,0.8815098488354687,1
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,b8c6,296.0,0.6291451614140354,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4g2,221.0,0.5023915644617227,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,a5b4,144.0,0.3452140341355209,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,f4e3,107.0,0.2612970513021489,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4b1,106.0,0.25896622393478974,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,a7b7,72.0,0.1780808681173302,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,c5b4,32.0,0.07982976911113136,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,g8h6,32.0,0.07982976911113136,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,b8a6,-6.0,-0.01499887510124078,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,a7b6,-9.0,-0.02249620389370967,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,a7a6,-12.0,-0.029991003238820143,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e8d8,-13.0,-0.03248856212414491,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,a7c7,-22.0,-0.05494460868918742,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,f4f3,-31.0,-0.07734521041301597,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,h7h5,-33.0,-0.08231333630045613,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,g5g4,-42.0,-0.10461581914865054,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,a5a4,-64.0,-0.1586485042974989,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4g6,-74.0,-0.18291795686556014,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e8f8,-76.0,-0.18774620586828542,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,g8f6,-89.0,-0.21889956725665038,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4b7,-103.0,-0.2519557155332075,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e7f8,-105.0,-0.25663237659073246,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4c6,-110.0,-0.2682711820216014,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e7f6,-112.0,-0.27290508056313273,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4f5,-114.0,-0.2775263502976838,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,h7h6,-125.0,-0.3027097293321085,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e7d8,-143.0,-0.34301006845081167,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,d7d5,-251.0,-0.5563283698494009,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,d7d6,-293.0,-0.6245924416209736,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e7d6,-330.0,-0.6777821008468294,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4c2,-564.0,-0.8874941328536653,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4f3,-656.0,-0.9274725672507033,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4d3,-859.0,-0.9730937654026277,0
10,rn2k1nr/q2pb2p/8/ppp1P1p1/1PB1bp2/2P1P2P/PQ3PP1/RNB1K1NR b kq - 6 14,e4d5,-893.0,-0.9772523136902562,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,f6f5,-605.0,-0.9073817003029993,1
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,a6a5,-611.0,-0.9099958011881137,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,g6g5,-628.0,-0.9170257613966083,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,c8d7,-643.0,-0.922789736267539,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,f8d6,-648.0,-0.9246242189827881,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,b8c6,-655.0,-0.9271222691583196,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,g8h6,-664.0,-0.9302171829365263,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,b8d7,-671.0,-0.9325363724370656,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,g8e7,-686.0,-0.9372581355036123,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,f8g7,-697.0,-0.940515894540715,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,c7c6,-704.0,-0.94250300814692,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,f8e7,-706.0,-0.9430588246198055,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,c8d8,-721.0,-0.9470642968810792,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,f8h6,-724.0,-0.9478318497072341,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,e8f7,-752.0,-0.954492113074392,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,e6e5,-756.0,-0.9553731226019355,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,e8d8,-787.0,-0.9616580221163844,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,a8a7,-794.0,-0.9629523500734012,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,b7b6,-801.0,-0.9642037821118065,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,b7b5,-802.0,-0.9643791367189491,0
11,rnq1kbnr/1pp4p/p3ppp1/3p4/1P1P1P1N/2P4P/P3P1BP/RNBQ2KR b kq - 1 10,e8e7,-808.0,-0.9654136868601891,0
