position_id,source_game_id,phase,ply,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,legal_move_count
opening_000_offset_04,opening_000,early,12,rn1qkbnr/1bpppppp/1p6/p7/P3B3/3PP3/1PP2PPP/RNBQ1KNR w kq - 1 7,white,d3d4,-806.0,-0.9650721590620807,0,35
opening_000_offset_04,opening_000,early,12,rn1qkbnr/1bpppppp/1p6/p7/P3B3/3PP3/1PP2PPP/RNBQ1KNR w kq - 1 7,white,e4d5,-830.0,-0.9689604868431823,0,35
opening_000_offset_04,opening_000,early,12,rn1qkbnr/1bpppppp/1p6/p7/P3B3/3PP3/1PP2PPP/RNBQ1KNR w kq - 1 7,white,e4c6,-835.0,-0.9697152505174753,0,35
opening_000_offset_04,opening_000,early,12,rn1qkbnr/1bpppppp/1p6/p7/P3B3/3PP3/1PP2PPP/RNBQ1KNR w kq - 1 7,white,e4g6,-867.0,-0.9741351301220716,0,35
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,f3b7,494.0,0.8440235297412673,1,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,h2h3,192.0,0.4462436102487796,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,b1c3,22.0,0.05494460868918742,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,f1e1,9.0,0.02249620389370967,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,h2h4,6.0,0.01499887510124078,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,b2b3,2.0,0.004999958333749996,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,c1d2,-1.0,-0.0024999947916796877,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,e3e4,-53.0,-0.13173000579096333,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,g2g3,-55.0,-0.1366399669564962,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,b1a3,-66.0,-0.1635187536836725,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,c2c4,-67.0,-0.165950908402399,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,c2c3,-73.0,-0.1805005038603668,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,g1h3,-81.0,-0.1997767377279966,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,b1d2,-85.0,-0.20935816942801874,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,e2e1,-97.0,-0.23785570960038066,0,27
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,e2d2,-100.0,-0.24491866240370913,0,27
