game_id,matchup_id,opening_pair,opening_fen,game_in_pair,white_engine,white_setting,black_engine,black_setting,result,white_score,plies,elapsed_s,status,error,opening_pair_index
matchup_030_opening_010_0,matchup_030,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.27696550003020093,complete,,10
matchup_030_opening_010_1,matchup_030,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.27935060003073886,complete,,10
matchup_030_opening_011_0,matchup_030,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.28995389997726306,complete,,11
matchup_030_opening_011_1,matchup_030,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.2900556999957189,complete,,11
matchup_030_opening_012_0,matchup_030,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.2809732999885455,complete,,12
matchup_030_opening_012_1,matchup_030,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.28404289996251464,complete,,12
matchup_030_opening_013_0,matchup_030,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.2827736000181176,complete,,13
matchup_030_opening_013_1,matchup_030,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=0,1-0,1.0,65,0.20524280000245199,complete,,13
matchup_030_opening_014_0,matchup_030,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.28232300002127886,complete,,14
matchup_030_opening_014_1,matchup_030,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.2884304999606684,complete,,14
matchup_030_opening_015_0,matchup_030,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.2802789999986999,complete,,15
matchup_030_opening_015_1,matchup_030,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.27205279999179766,complete,,15
matchup_030_opening_016_0,matchup_030,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.2883960999897681,complete,,16
matchup_030_opening_016_1,matchup_030,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.264924599963706,complete,,16
matchup_030_opening_017_0,matchup_030,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.28443380002863705,complete,,17
matchup_030_opening_017_1,matchup_030,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.2843447999912314,complete,,17
matchup_030_opening_018_0,matchup_030,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.27014259999850765,complete,,18
matchup_030_opening_018_1,matchup_030,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.2791264000115916,complete,,18
matchup_030_opening_019_0,matchup_030,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=0,minic,Level=5,1/2-1/2,0.5,80,0.28384220000589266,complete,,19
matchup_030_opening_019_1,matchup_030,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=5,minic,Level=0,1/2-1/2,0.5,80,0.2720377999939956,complete,,19
matchup_031_opening_000_0,matchup_031,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.3180731000029482,complete,,0
matchup_031_opening_000_1,matchup_031,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.2854947000159882,complete,,0
matchup_031_opening_001_0,matchup_031,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.2819156999466941,complete,,1
matchup_031_opening_001_1,matchup_031,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.2922741000074893,complete,,1
matchup_031_opening_002_0,matchup_031,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.2815102000022307,complete,,2
matchup_031_opening_002_1,matchup_031,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.30396180000388995,complete,,2
matchup_031_opening_003_0,matchup_031,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.29380639997543767,complete,,3
matchup_031_opening_003_1,matchup_031,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.2864338999497704,complete,,3
matchup_031_opening_004_0,matchup_031,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.2762695999699645,complete,,4
matchup_031_opening_004_1,matchup_031,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.27958750003017485,complete,,4
matchup_031_opening_005_0,matchup_031,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.3026071000494994,complete,,5
matchup_031_opening_005_1,matchup_031,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.28779540001414716,complete,,5
matchup_031_opening_006_0,matchup_031,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=5,minic,Level=10,0-1,0.0,76,0.2827326999977231,complete,,6
matchup_031_opening_006_1,matchup_031,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.284309700015001,complete,,6
matchup_031_opening_007_0,matchup_031,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.28734959999565035,complete,,7
matchup_031_opening_007_1,matchup_031,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.29104999999981374,complete,,7
matchup_031_opening_008_0,matchup_031,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.28397400001995265,complete,,8
matchup_031_opening_008_1,matchup_031,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.3038315000012517,complete,,8
matchup_031_opening_009_0,matchup_031,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.28882350004278123,complete,,9
matchup_031_opening_009_1,matchup_031,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.28803789999801666,complete,,9
matchup_031_opening_010_0,matchup_031,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.2961877000052482,complete,,10
matchup_031_opening_010_1,matchup_031,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.29197770002065226,complete,,10
matchup_031_opening_011_0,matchup_031,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.28427609999198467,complete,,11
matchup_031_opening_011_1,matchup_031,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.2956957999849692,complete,,11
matchup_031_opening_012_0,matchup_031,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.2869941999670118,complete,,12
matchup_031_opening_012_1,matchup_031,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.2794531999970786,complete,,12
matchup_031_opening_013_0,matchup_031,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.27781450003385544,complete,,13
matchup_031_opening_013_1,matchup_031,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.3092088000266813,complete,,13
matchup_031_opening_014_0,matchup_031,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.28292089997557923,complete,,14
matchup_031_opening_014_1,matchup_031,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.2923558999900706,complete,,14
matchup_031_opening_015_0,matchup_031,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.3092204999993555,complete,,15
matchup_031_opening_015_1,matchup_031,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.32370410003932193,complete,,15
matchup_031_opening_016_0,matchup_031,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.2964240000001155,complete,,16
matchup_031_opening_016_1,matchup_031,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.31338149996008724,complete,,16
matchup_031_opening_017_0,matchup_031,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.3516343000228517,complete,,17
matchup_031_opening_017_1,matchup_031,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.3384745999937877,complete,,17
matchup_031_opening_018_0,matchup_031,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.3058368999627419,complete,,18
matchup_031_opening_018_1,matchup_031,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.30287329998100176,complete,,18
matchup_031_opening_019_0,matchup_031,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=5,minic,Level=10,1/2-1/2,0.5,80,0.2957676000078209,complete,,19
matchup_031_opening_019_1,matchup_031,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=10,minic,Level=5,1/2-1/2,0.5,80,0.29810950002865866,complete,,19
matchup_032_opening_000_0,matchup_032,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.3389774999814108,complete,,0
matchup_032_opening_000_1,matchup_032,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.3268979999702424,complete,,0
matchup_032_opening_001_0,matchup_032,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.32070759998168796,complete,,1
matchup_032_opening_001_1,matchup_032,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.29641509999055415,complete,,1
matchup_032_opening_002_0,matchup_032,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.28304329997627065,complete,,2
matchup_032_opening_002_1,matchup_032,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.2942336000269279,complete,,2
matchup_032_opening_003_0,matchup_032,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.2978165000095032,complete,,3
matchup_032_opening_003_1,matchup_032,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.2941255000187084,complete,,3
matchup_032_opening_004_0,matchup_032,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.29137690004426986,complete,,4
matchup_032_opening_004_1,matchup_032,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.3192494999966584,complete,,4
matchup_032_opening_005_0,matchup_032,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.297241699998267,complete,,5
matchup_032_opening_005_1,matchup_032,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.32595810003113,complete,,5
matchup_032_opening_006_0,matchup_032,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.3093741000047885,complete,,6
matchup_032_opening_006_1,matchup_032,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.2992035000352189,complete,,6
matchup_032_opening_007_0,matchup_032,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.307002299989108,complete,,7
matchup_032_opening_007_1,matchup_032,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.3155473999795504,complete,,7
matchup_032_opening_008_0,matchup_032,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.3101817999850027,complete,,8
matchup_032_opening_008_1,matchup_032,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.33477790001779795,complete,,8
matchup_032_opening_009_0,matchup_032,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.31646380003076047,complete,,9
matchup_032_opening_009_1,matchup_032,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.30777000001398847,complete,,9
matchup_032_opening_010_0,matchup_032,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.32016389997443184,complete,,10
matchup_032_opening_010_1,matchup_032,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.3323073000065051,complete,,10
matchup_032_opening_011_0,matchup_032,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.3484281999990344,complete,,11
matchup_032_opening_011_1,matchup_032,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.33014590002130717,complete,,11
matchup_032_opening_012_0,matchup_032,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.3164284999947995,complete,,12
matchup_032_opening_012_1,matchup_032,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.35543860000325367,complete,,12
matchup_032_opening_013_0,matchup_032,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.3145401999936439,complete,,13
matchup_032_opening_013_1,matchup_032,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.3075482999556698,complete,,13
matchup_032_opening_014_0,matchup_032,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.30902460002107546,complete,,14
matchup_032_opening_014_1,matchup_032,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.30608859995845705,complete,,14
matchup_032_opening_015_0,matchup_032,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.31069419998675585,complete,,15
matchup_032_opening_015_1,matchup_032,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.3338688000221737,complete,,15
matchup_032_opening_016_0,matchup_032,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.306119300017599,complete,,16
matchup_032_opening_016_1,matchup_032,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.3056242999737151,complete,,16
matchup_032_opening_017_0,matchup_032,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.4020567000261508,complete,,17
matchup_032_opening_017_1,matchup_032,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.31152980000479147,complete,,17
matchup_032_opening_018_0,matchup_032,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.3144855000427924,complete,,18
matchup_032_opening_018_1,matchup_032,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.3063215999864042,complete,,18
matchup_032_opening_019_0,matchup_032,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=10,minic,Level=15,1/2-1/2,0.5,80,0.3043947999831289,complete,,19
matchup_032_opening_019_1,matchup_032,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=15,minic,Level=10,1/2-1/2,0.5,80,0.30324499995913357,complete,,19
matchup_033_opening_000_0,matchup_033,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=15,minic,Level=20,1/2-1/2,0.5,80,0.31987450004089624,complete,,0
matchup_033_opening_000_1,matchup_033,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=20,minic,Level=15,1/2-1/2,0.5,80,0.2803608999820426,complete,,0
matchup_033_opening_001_0,matchup_033,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=15,minic,Level=20,1/2-1/2,0.5,80,0.2891073999926448,complete,,1
matchup_033_opening_001_1,matchup_033,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=20,minic,Level=15,1/2-1/2,0.5,80,0.29233949998160824,complete,,1
