step,stage,position_id,selected_move,cp_best,cp_move,regret_cp,raw_signal,running_signal_mean,centered_advantage,applied_advantage,mate_flag,mate_distance,selected_is_teacher_best,control,pass_kind,eligibility_mean_abs,rms_log_ratio,elapsed_s
128,endgames,endgames_0056,a6a5,578.0,578.0,0.0,1.0,0.5510853886804189,0.4725416961258748,0.24825704562761464,1,,1,shuffled,curriculum,1.8537982853089624e-05,0.08347669741695661,691.9549677999457
129,endgames,endgames_0057,d2d1,99997.0,99994.0,3.0,0.985000281243672,0.5727811333085815,0.4339148925632531,0.4339148925632531,1,6.0,0,shuffled,curriculum,1.2356023075479136e-05,0.0846025391394818,693.2769709000131
130,endgames,endgames_0058,e8d8,682.0,640.0,42.0,0.7907683617026989,0.5836804947282873,0.21798722839411744,0.5183327039341412,1,,0,shuffled,curriculum,1.6647212103629133e-05,0.08608370080850473,694.5112648999784
131,endgames,endgames_0059,e5e6,467.0,467.0,0.0,1.0,0.604496469991873,0.4163195052717127,0.3244030076804819,1,,1,shuffled,curriculum,9.351657552969178e-06,0.08605373573456293,695.8306236999342
132,endgames,endgames_0060,f7f6,689.0,689.0,0.0,1.0,0.6242716464922794,0.395503530008127,0.19134413398088823,1,,1,shuffled,curriculum,1.1813804544312835e-05,0.08655933169871534,697.1803454000037
133,endgames,endgames_0061,a4a5,99996.0,99994.0,2.0,0.9900000833325,0.6425580683342904,0.3657284368402206,0.395503530008127,1,6.0,0,shuffled,curriculum,7.6159795383354036e-06,0.08689262791321903,698.5467474999605
134,endgames,endgames_0062,c3b3,414.0,393.0,21.0,0.8950963625117251,0.6551849830431621,0.2525382941774347,0.21798722839411744,1,,0,shuffled,curriculum,1.5639326745954773e-05,0.0874952599792256,699.8766618999653
135,endgames,endgames_0063,c6c2,384.0,-24.0,408.0,-0.5397330718178008,0.5954390803001139,-1.1949180548609628,-0.3727333808375638,1,,0,shuffled,curriculum,1.0103317471556727e-05,0.08740499504205357,701.1888848999515
136,endgames,movement_0001,h7g5,100.0,100.0,0.0,1.0,0.6156671262851082,0.40456091969988606,-1.1949180548609628,1,,1,shuffled,replay,1.946135800931916e-05,0.08148342872894912,703.2725243000314
137,endgames,movement_0012,b2b3,100.0,100.0,0.0,1.0,0.6348837699708528,0.3843328737148918,0.40456091969988606,1,,1,shuffled,replay,9.268782259860426e-06,0.08399180328971884,705.2724806000479
138,endgames,movement_0014,h4f2,100.0,100.0,0.0,1.0,0.6531395814723102,0.36511623002914717,0.4725416961258748,1,,1,shuffled,replay,1.1978876541002512e-05,0.08636764728349548,707.8636585000204
139,endgames,movement_0016,c7d1,100.0,-100.0,200.0,0.07576568547998053,0.6242708866726937,-0.5773738959923297,0.4163195052717127,1,,0,shuffled,replay,1.8024085007202756e-05,0.08880916761788768,710.4126324999379
140,endgames,movement_0017,b5d1,100.0,-100.0,200.0,0.07576568547998053,0.5968456266130581,-0.5485052011927132,-0.5773738959923297,1,,0,shuffled,replay,1.4633373034250364e-05,0.08533771607505117,713.0171240000054
141,endgames,movement_0019,a4b2,100.0,100.0,0.0,1.0,0.6170033452824052,0.40315437338694193,0.39748745223118986,1,,1,shuffled,replay,9.98222777112424e-06,0.08730421897893165,715.2994337000418
142,endgames,movement_0020,f4d1,100.0,-100.0,200.0,0.07576568547998053,0.589941462292284,-0.5412376598024247,0.2525382941774347,1,,0,shuffled,replay,1.3949907995600882e-05,0.08822816928923997,718.058900999953
143,endgames,movement_0025,c8d1,100.0,-100.0,200.0,0.07576568547998053,0.5642326734516687,-0.5141757768123034,0.3843328737148918,1,,0,shuffled,replay,1.5721974457117212e-05,0.09017434508592738,720.4912893000292
144,endgames,movement_0034,g3b3,100.0,100.0,0.0,1.0,0.5860210397790853,0.4357673265483313,0.40315437338694193,1,,1,shuffled,replay,9.319991674317433e-06,0.09131975833635857,723.2871856000274
145,endgames,movement_0041,g1f2,100.0,100.0,0.0,1.0,0.606719987790131,0.41397896022091474,0.36511623002914717,1,,1,shuffled,replay,1.312683893802551e-05,0.09246366749008006,725.8707474999828
146,endgames,movement_0045,d4d1,100.0,100.0,0.0,1.0,0.6263839884006245,0.39328001220986897,0.4357673265483313,1,,1,shuffled,replay,9.286746596614603e-06,0.0935460161641608,728.530358399963
147,endgames,movement_0047,f3f2,100.0,100.0,0.0,1.0,0.6450647889805933,0.3736160115993755,0.39328001220986897,1,,1,shuffled,replay,1.4848396335157982e-05,0.09433506830212326,731.1551019999897
148,endgames,movement_0050,h5e8,100.0,100.0,0.0,1.0,0.6628115495315636,0.3549352110194067,0.3549352110194067,1,,1,shuffled,replay,1.2204786040620326e-05,0.09496648956816936,733.5823547999607
149,endgames,movement_0056,a5d1,100.0,-100.0,200.0,0.07576568547998053,0.6334592563289845,-0.5870458640515831,0.3736160115993755,1,,0,shuffled,replay,1.3141652653371666e-05,0.09555568192722035,736.281633400009
150,endgames,movement_0063,b4b3,100.0,100.0,0.0,1.0,0.6517862935125353,0.3665407436710155,0.3657284368402206,1,,1,shuffled,replay,1.4140484424226344e-05,0.09641230216251936,739.0365744000301
151,tactics,110,e8d7,-643.0,-934.0,291.0,-0.2430669854420222,0.6070436295648074,-0.8948532789545575,-1.5596497853324829,1,,0,shuffled,curriculum,6.146323899548348e-05,0.09633556593970154,800.2055459000403
152,tactics,113,h7h5,179.0,134.0,45.0,0.7759444378215202,0.6154886699776431,0.16890080825671283,-0.5141757768123034,1,,0,shuffled,curriculum,8.235937980171142e-05,0.09640871989350944,801.4018038000213
153,tactics,132,e8f7,378.0,349.0,29.0,0.8552535190728211,0.6274769124324019,0.23976484909517803,0.23976484909517803,1,,0,shuffled,curriculum,0.0001065670585358251,0.09634155302647052,802.6026506000198
154,tactics,151,g7h6,959.0,959.0,0.0,1.0,0.6461030668107818,0.3725230875675981,-0.5485052011927132,1,,1,shuffled,curriculum,7.89591762292975e-05,0.09602720447822705,803.8494729000377
155,tactics,154,f4g5,147.0,145.0,2.0,0.9900000833325,0.6632979176368677,0.3438970165217182,-0.5870458640515831,1,,0,shuffled,curriculum,5.499953722304555e-05,0.09561357078689517,805.033459899947
156,tactics,155,d8g5,-302.0,-1053.0,751.0,-0.908538439297027,0.584706099790173,-1.5718363569338947,-0.5412376598024247,1,,0,shuffled,curriculum,7.633381170443415e-05,0.09558486506984529,806.143382600043
157,tactics,164,a1b1,257.0,-329.0,586.0,-0.7972387002749974,0.5156088597869144,-1.3819448000651704,0.41397896022091474,1,,0,shuffled,curriculum,6.640761562353563e-05,0.09592052953040077,807.3784951999551
158,tactics,177,g5h5,840.0,730.0,110.0,0.46345763595679723,0.5130012985954086,-0.052151223830117166,0.3725230875675981,1,,0,shuffled,curriculum,6.788957466291006e-05,0.09632509404330965,808.4965736999875
159,tactics,1004,b6a5,649.0,-918.0,1567.0,-0.9984180566240071,0.4374303308344377,-1.5114193552194157,-0.052151223830117166,1,,0,shuffled,curriculum,7.971968106445231e-05,0.09630995276347847,809.516730900039
160,tactics,1006,g2g4,-20.0,-834.0,814.0,-0.9328374076527448,0.36891694391007857,-1.3702677384871826,0.3438970165217182,1,,0,shuffled,curriculum,9.254401136651026e-05,0.09662020418958824,810.5900940999854
161,tactics,1022,h6g5,-109.0,-109.0,0.0,1.0,0.4004710967145746,0.6310830560899214,-1.3702677384871826,1,,1,shuffled,curriculum,8.428909619520624e-05,0.09670050676104439,811.6525822000112
162,tactics,1046,b7b3,431.0,-1029.0,1460.0,-0.9972996690774687,0.3305825584249724,-1.3977707657920433,0.6310830560899214,1,,0,shuffled,curriculum,9.421485121643145e-05,0.09667268977294259,812.705538499984
163,tactics,1048,d4f2,0.0,-68.0,68.0,0.6632379082583706,0.34721532591664234,0.3326553498333982,-1.3977707657920433,1,,0,shuffled,curriculum,6.503081947059631e-05,0.09515025645020841,813.7163048000075
164,tactics,1065,g1f3,133.0,53.0,80.0,0.605249359550192,0.3601170275983198,0.25803403363354965,0.3665407436710155,1,,0,shuffled,curriculum,0.00010824814246114287,0.09553323216446695,814.9019809999736
165,tactics,1067,a1a3,-561.0,-689.0,128.0,0.3809861575747231,0.36116048409713997,0.020869129976403278,0.020869129976403278,1,,0,shuffled,curriculum,9.653513618396464e-05,0.09552328618419789,816.0847055000486
166,tactics,1068,f6g4,856.0,846.0,10.0,0.9500104140631587,0.39060298059544085,0.5888499299660187,-1.5114193552194157,1,,0,shuffled,curriculum,6.336391200412834e-05,0.09560748282374155,817.146191900014
167,tactics,1075,d1g4,1157.0,-778.0,1935.0,-0.9997486762154368,0.3210853977548969,-1.3903516568108776,0.5888499299660187,1,,0,shuffled,curriculum,9.570962598462954e-05,0.09617521145957611,818.3284931000089
168,tactics,1076,b8c6,106.0,106.0,0.0,1.0,0.355031127867152,0.6789146022451031,-1.3903516568108776,1,,1,shuffled,curriculum,7.020453131699006e-05,0.09699683526792635,819.5125846000155
169,tactics,1077,d8g5,-2.0,-107.0,105.0,0.4867352468185351,0.36161633381472114,0.13170411895138306,0.3326553498333982,1,,0,shuffled,curriculum,5.6545483852568615e-05,0.096964988255597,820.868499299977
170,tactics,1108,h7h8,945.0,900.0,45.0,0.7759444378215202,0.38233273901506104,0.4143281040067991,-0.8948532789545575,1,,0,shuffled,curriculum,7.998986760672447e-05,0.09551165693871405,822.0860737999901
171,tactics,1124,a2a1,158.0,-162.0,320.0,-0.3280735405356978,0.3468124250375231,-0.7104062795507589,-1.320546772873136,1,,0,shuffled,curriculum,8.927596566730587e-05,0.09504882327050576,823.3040967000416
172,tactics,1131,h6g5,193.0,193.0,0.0,1.0,0.3794718037856469,0.6531875749624769,0.4143281040067991,1,,1,shuffled,curriculum,7.083910560250782e-05,0.09488821295264337,824.4157568999799
173,tactics,1136,a1a3,105.0,-222.0,327.0,-0.3474137514377236,0.3431275260244783,-0.7268855552233704,0.6789146022451031,1,,0,shuffled,curriculum,7.847540930060788e-05,0.09497630717016886,825.4737985000247
174,tactics,1150,g1h3,-152.0,-196.0,44.0,0.7808830595711409,0.3650153027018115,0.4377555335466626,0.13170411895138306,1,,0,shuffled,curriculum,0.00010308026785205581,0.09506087241680088,826.6433536999393
175,tactics,1152,d4e5,-936.0,-1236.0,300.0,-0.2702979047745746,0.33324964232799215,-0.6353132074763861,-1.5718363569338947,1,,0,shuffled,curriculum,0.00010337711655993875,0.09501432432200792,827.9418723999988
176,tactics,1163,c1b2,758.0,758.0,0.0,1.0,0.3665871602115925,0.6667503576720079,-0.7104062795507589,1,,1,shuffled,curriculum,0.00012705299061492362,0.09472058398402085,829.3100794999627
177,tactics,1168,b6b3,20.0,-984.0,1004.0,-0.9737552274639352,0.2995700408278161,-1.3403423876755276,-1.3403423876755276,1,,0,shuffled,curriculum,5.8600001791778526e-05,0.09603944547319541,830.717160500004
178,tactics,1178,e8d8,-623.0,-623.0,0.0,1.0,0.3345915387864252,0.7004299591721839,0.4377555335466626,1,,1,shuffled,curriculum,4.596205821663803e-05,0.09622555887379765,832.072499300004
179,tactics,1191,h6g4,317.0,66.0,251.0,-0.11265673969880186,0.31222912486216386,-0.4472482784852271,-0.6353132074763861,1,,0,shuffled,curriculum,9.201357991304723e-05,0.09662465314076789,833.4469597999705
180,tactics,1196,h8h5,883.0,883.0,0.0,1.0,0.34661766861905563,0.6877708751378362,0.25803403363354965,1,,1,shuffled,curriculum,8.65418001770928e-05,0.09661837353539203,834.8313692000229
181,tactics,1204,c1b2,-21.0,-21.0,0.0,1.0,0.3792867851881028,0.6533823313809444,0.6533823313809444,1,,1,shuffled,curriculum,6.537202604527174e-05,0.09697382426724661,836.1371940999525
182,tactics,1209,c1h6,245.0,162.0,83.0,0.5908552924454774,0.38986521055097156,0.21156850725737458,0.7004299591721839,1,,0,shuffled,curriculum,7.577580083288893e-05,0.09766929157357551,837.3553344999673
183,tactics,1223,c1b2,87.0,-551.0,638.0,-0.8418248817961882,0.3282807059336136,-1.2316900923471596,0.21156850725737458,1,,0,shuffled,curriculum,0.00011189027042247275,0.09776175452156646,838.5445065000094
184,tactics,1242,h7g6,153.0,88.0,65.0,0.6778307807173616,0.34575820967280096,0.349550074783748,0.6667503576720079,1,,0,shuffled,curriculum,6.575869630008405e-05,0.09720427118677236,839.6314393000212
185,tactics,1253,e1f2,-300.0,-300.0,0.0,1.0,0.37847029918916086,0.6542417903271991,0.6542417903271991,1,,1,shuffled,curriculum,5.21748160869757e-05,0.09683944905240115,840.6541849999921
186,tactics,1257,f4g5,-134.0,-236.0,102.0,0.5007741021262828,0.38458548933601694,0.12230380293712195,0.6877708751378362,1,,0,shuffled,curriculum,9.619058519003726e-05,0.09699746536657654,841.6738812000258
187,tactics,1276,c8b7,32.0,28.0,4.0,0.9800006666400011,0.41435624820121614,0.5954151773039842,-0.4472482784852271,1,,0,shuffled,curriculum,5.4051315264143684e-05,0.0972372291457666,842.6926201999886
188,tactics,1284,b8c6,1010.0,647.0,363.0,-0.43986033748890896,0.3716454189167099,-0.8542165856901252,0.5954151773039842,1,,0,shuffled,curriculum,5.3135838281376245e-05,0.09667295946682264,843.7512279000366
189,tactics,1306,a7a5,847.0,382.0,465.0,-0.6437058890577472,0.320877853517987,-1.015351307974457,-1.2316900923471596,1,,0,shuffled,curriculum,9.102398871626126e-05,0.0970058777988124,844.8220713000046
190,tactics,1309,b8c6,770.0,-319.0,1089.0,-0.9828028943203866,0.2556938161260683,-1.3036807478383736,-1.3819448000651704,1,,0,shuffled,curriculum,7.221378351890998e-05,0.09674682413237577,846.0377848999342
191,tactics,1310,e8d8,995.0,17.0,978.0,-0.9701389079886091,0.1944021799203344,-1.2258327241146774,-0.7268855552233704,1,,0,shuffled,curriculum,7.42873270047532e-05,0.09687492913439372,847.0587257000152
192,tactics,1317,e8d8,-90.0,-595.0,505.0,-0.7035037392373473,0.14950688396245032,-0.8979059191576817,0.12230380293712195,1,,0,shuffled,curriculum,4.228298785383005e-05,0.09681958451854913,847.8786766999401
193,tactics,1335,e5d4,950.0,716.0,234.0,-0.05258006290742179,0.1394025366189567,-0.2020869468698721,-1.2258327241146774,1,,0,shuffled,curriculum,7.987255871919782e-05,0.09618841645699291,848.8117841000203
194,tactics,1339,c8d7,143.0,-244.0,387.0,-0.4952072487172652,0.10767204735214563,-0.6346097853362219,-0.2020869468698721,1,,0,shuffled,curriculum,6.038224734364e-05,0.09630678003665726,849.7292938999599
195,tactics,1354,h6g5,712.0,712.0,0.0,1.0,0.15228844498453836,0.8923279526478544,0.16890080825671283,1,,1,shuffled,curriculum,8.900584198065347e-05,0.09619313813724413,850.832813099958
196,tactics,1362,e5g4,-159.0,-189.0,30.0,0.8502806186250018,0.18718805366656152,0.6979921736404635,0.6531875749624769,1,,0,shuffled,curriculum,6.152340979242719e-05,0.09670956288376055,851.9449838999426
197,tactics,1394,e3c1,653.0,-989.0,1642.0,-0.9989126127979542,0.12788302034333573,-1.1861006664645157,0.6979921736404635,1,,0,shuffled,curriculum,8.718708564349806e-05,0.09722479313216224,853.069664199953
198,tactics,1396,f6h5,111.0,-56.0,167.0,0.21035554241647092,0.13200664644699248,0.08247252207313518,0.8923279526478544,1,,0,shuffled,curriculum,5.257604227487748e-05,0.09664620050426076,854.2885635000421
199,tactics,1401,g7g6,775.0,53.0,722.0,-0.8946427214988664,0.08067417804969952,-1.0266493679458588,-1.3036807478383736,1,,0,shuffled,curriculum,4.7971372231705446e-05,0.09699122479735818,855.3457381000044
200,tactics,1412,a3b2,120.0,-18.0,138.0,0.3361322929927191,0.09344708379685049,0.25545811494301957,-1.1861006664645157,1,,0,shuffled,curriculum,7.694184223206826e-05,0.09714508914716434,856.4328823999967
201,tactics,1418,b2b3,179.0,-294.0,473.0,-0.6564765831950936,0.055950900447253274,-0.7499236669919441,-0.8979059191576817,1,,0,shuffled,curriculum,7.233493681585441e-05,0.09671012776247667,857.5234039999777
202,tactics,1427,h5g4,728.0,728.0,0.0,1.0,0.10315335542489061,0.9440490995527467,0.25545811494301957,1,,1,shuffled,curriculum,4.1046818753208264e-05,0.09682121053059038,858.5361272000009
203,tactics,1428,g6h5,650.0,650.0,0.0,1.0,0.14799568765364607,0.8968466445751094,0.8968466445751094,1,,1,shuffled,curriculum,8.178999306799916e-05,0.09633173887697634,859.810723499977
204,tactics,1429,h4g5,691.0,691.0,0.0,1.0,0.19059590327096376,0.8520043123463539,-0.6346097853362219,1,,1,shuffled,curriculum,6.348109678378963e-05,0.09558544625493931,860.9069628999569
205,tactics,1433,f6g4,-105.0,-117.0,12.0,0.9400179935223597,0.22806700778353353,0.749422090251396,0.08247252207313518,1,,0,shuffled,curriculum,4.039039569017027e-05,0.0955570882069608,862.0486876999494
206,tactics,1436,h2h4,9.0,-920.0,929.0,-0.9619277378932469,0.1685672704996945,-1.1899947456767805,-1.0266493679458588,1,,0,shuffled,curriculum,8.754351099665846e-05,0.095564783894069,863.1481199000264
207,tactics,1437,c1g5,235.0,235.0,0.0,1.0,0.21013890697470977,0.8314327295003054,0.8520043123463539,1,,1,shuffled,curriculum,8.255886643362701e-05,0.09658838853843893,864.2251012999332
208,tactics,1438,h6g5,262.0,-502.0,764.0,-0.9141708411295859,0.15392341956949496,-1.1243097481042956,0.8314327295003054,1,,0,shuffled,curriculum,7.13204533850429e-05,0.09590237357623742,865.2822418999858
209,tactics,1450,g6g5,-479.0,-932.0,453.0,-0.6237462968327687,0.11503993374938178,-0.7776697164022637,-0.8542165856901252,1,,0,shuffled,curriculum,6.19441967343823e-05,0.09615177979878936,866.376049399958
210,tactics,1459,c8g4,10.0,-1057.0,1067.0,-0.9808128399377267,0.060247295065026345,-1.0958527736871084,-0.7499236669919441,1,,0,shuffled,curriculum,6.617180794504744e-05,0.09685340586779347,867.4493435999611
211,tactics,1465,c8d7,863.0,738.0,125.0,0.394580541335783,0.07696395737856418,0.33433324627075667,-1.1243097481042956,1,,0,shuffled,curriculum,6.316374000213043e-05,0.0980797289347799,868.5236485999776
212,tactics,1471,b6c5,-187.0,-392.0,205.0,0.05621842429140622,0.07592668072420627,-0.020745533087157958,-1.1899947456767805,1,,0,shuffled,curriculum,8.32678965397092e-05,0.09931661409426103,869.6843353000004
213,tactics,1493,h7h5,253.0,10.0,243.0,-0.08472978222326732,0.0678938575768326,-0.1606564629474736,0.749422090251396,1,,0,shuffled,curriculum,8.402817232713077e-05,0.0988750588528592,870.8051988999359
214,tactics,1496,d5e4,823.0,133.0,690.0,-0.8769245625714079,0.02065293656942057,-0.9448184201482406,0.349550074783748,1,,0,shuffled,curriculum,7.125754679160906e-05,0.09874847127534066,871.8740428000456
215,tactics,1503,e3e4,715.0,514.0,201.0,0.07183799263347301,0.02321218937262319,0.051185056064052444,-0.7776697164022637,1,,0,shuffled,curriculum,6.819744523602411e-05,0.09837055787181415,872.9376237000106
216,tactics,1507,g4f6,-168.0,-168.0,0.0,1.0,0.07205157990399202,0.9767878106273769,0.9767878106273769,1,,1,shuffled,curriculum,6.524712623653988e-05,0.09827117857461616,873.9645021000179
217,tactics,1515,h4g5,67.0,67.0,0.0,1.0,0.11844900090879243,0.927948420096008,-0.1606564629474736,1,,1,shuffled,curriculum,5.1618808444183207e-05,0.09815378184731742,875.0506604999537
218,tactics,1516,g4f5,-122.0,-122.0,0.0,1.0,0.16252655086335283,0.8815509990912076,0.927948420096008,1,,1,shuffled,curriculum,8.588642253184295e-05,0.09798062625328831,876.1963254000293
219,tactics,1547,a2a3,-679.0,-1197.0,518.0,-0.7208608684936797,0.11835717989550121,-0.8833874193570326,0.33433324627075667,1,,0,shuffled,curriculum,9.808555798343408e-05,0.09796747907355169,877.3524280999554
220,tactics,1548,b5c6,1088.0,665.0,423.0,-0.5694102944192934,0.08396880617976148,-0.6877674743147946,-0.8833874193570326,1,,0,shuffled,curriculum,8.627386747790886e-05,0.09772711596766026,878.4179274999769
221,tactics,1574,g5g6,99999.0,99999.0,0.0,1.0,0.1297703658707734,0.9160311938202386,-1.015351307974457,1,,1,shuffled,curriculum,0.00013389714037691092,0.09725212980159209,879.4822738999501
222,tactics,1576,e8g6,-544.0,-1190.0,646.0,-0.8477910117160317,0.08089229699143313,-0.9775613775868051,-0.020745533087157958,1,,0,shuffled,curriculum,0.00013789726352616286,0.09724676709326689,880.5427687000483
223,tactics,1605,e3g5,223.0,-433.0,656.0,-0.8549451345014065,0.03410042541679114,-0.9358374314928397,-0.9448184201482406,1,,0,shuffled,curriculum,0.0001181870670485924,0.09760825611720386,881.5857128000353
224,tactics,1608,b1b3,-32.0,-32.0,0.0,1.0,0.08239540414595159,0.9658995745832089,-0.9358374314928397,1,,1,shuffled,curriculum,7.255620618801507e-05,0.09752560264755616,882.6401059000054
225,tactics,1622,e4e5,600.0,-639.0,1239.0,-0.9918581932563142,0.028682724275838303,-1.0742535974022658,-1.0958527736871084,1,,0,shuffled,curriculum,6.850479991087396e-05,0.09666392880061561,883.7238897000207
226,tactics,1623,e4c6,664.0,-799.0,1463.0,-0.9973398450309887,-0.022618404189503054,-1.026022569306827,0.9440490995527467,1,,0,shuffled,curriculum,6.575208377375226e-05,0.0974560069299868,884.8478201000253
227,tactics,1639,h6g5,890.0,890.0,0.0,1.0,0.028512516019972102,1.022618404189503,0.9658995745832089,1,,1,shuffled,curriculum,4.3662521781239495e-05,0.09789768736848363,885.955321699963
228,tactics,1645,h6f5,194.0,11.0,183.0,0.1439110928907934,0.034282444863513166,0.1153985768708213,0.9160311938202386,1,,0,shuffled,curriculum,6.58408042729599e-05,0.0973194553710174,887.0931280000368
229,tactics,1646,f2e4,901.0,531.0,370.0,-0.4565084119636229,0.009742902022156361,-0.4907908568271361,-0.9775613775868051,1,,0,shuffled,curriculum,4.566887930098123e-05,0.09760057898181898,888.2722201000433
230,tactics,1661,f3h5,858.0,574.0,284.0,-0.2213536656336883,-0.001811926360635872,-0.23109656765584466,-0.4907908568271361,1,,0,shuffled,curriculum,0.00010128092509546831,0.09719453405545053,889.3771921000443
231,tactics,1668,e5g6,359.0,359.0,0.0,1.0,0.04827866995739592,1.0018119263606358,0.051185056064052444,1,,1,shuffled,curriculum,8.24127030766206e-05,0.09714056489652188,890.4520499999635
232,tactics,1669,b8c6,577.0,209.0,368.0,-0.4517948296981613,0.023274994974618053,-0.5000734996555573,0.1153985768708213,1,,0,shuffled,curriculum,6.081464332501109e-05,0.09697442123634611,891.7035002999473
233,tactics,1677,c1d2,-5.0,-5.0,0.0,1.0,0.07211124522588716,0.976725005025382,-0.5000734996555573,1,,1,shuffled,curriculum,0.00011411923245482492,0.09684368678777815,892.8277069999604
234,tactics,1685,c6a5,81.0,63.0,18.0,0.9100607008327996,0.11400871800623277,0.8379494556069124,1.0018119263606358,1,,0,shuffled,curriculum,6.12579109782473e-05,0.09752887538933645,893.8746005999856
235,tactics,1689,f7e8,-54.0,-746.0,692.0,-0.8781118669414234,0.06440268875884995,-0.9921205849476562,-1.026022569306827,1,,0,shuffled,curriculum,6.270805391982039e-05,0.09724688209197196,894.7832331999671
236,tactics,1699,g7g5,-419.0,-498.0,79.0,0.6100569366919357,0.09168540115550425,0.5456542479330858,-0.23109656765584466,1,,0,shuffled,curriculum,5.288432208321205e-05,0.09726901596386475,895.8562038999517
237,tactics,1711,f3f5,179.0,79.0,100.0,0.5101626751925817,0.11260926485735812,0.41847727403707746,-1.0742535974022658,1,,0,shuffled,curriculum,7.339154583705138e-05,0.09806841185047972,896.9613199000014
238,tactics,1712,c1d2,200.0,171.0,29.0,0.8552535190728211,0.14974147756813128,0.742644254215463,0.8815509990912076,1,,0,shuffled,curriculum,5.93787755115511e-05,0.0977236935095878,898.0770407000091
239,tactics,1713,c2b3,-28.0,-143.0,115.0,0.44033561304906343,0.16427118434217786,0.29059413548093216,0.742644254215463,1,,0,shuffled,curriculum,8.305014332293731e-05,0.09743309280379983,899.2755573999602
240,tactics,1716,e5d4,832.0,832.0,0.0,1.0,0.20605762512506898,0.8357288156578222,0.41847727403707746,1,,1,shuffled,curriculum,5.1170866085584645e-05,0.09731829033163343,900.4480552000459
241,tactics,1718,c1a3,448.0,-847.0,1295.0,-0.9938434944972945,0.1460625691439508,-1.1999011196223635,0.8357288156578222,1,,0,shuffled,curriculum,9.267655114304711e-05,0.09728468223009885,901.5581438000081
242,tactics,1729,b4a5,-537.0,-1143.0,606.0,-0.8156446918508813,0.09797720609420918,-0.9617072609948321,-0.9921205849476562,1,,0,shuffled,curriculum,7.448406714410744e-05,0.0974539227826835,902.7670195000246
243,tactics,1730,f6e4,35.0,-535.0,570.0,-0.7812747311362369,0.05401460923268686,-0.8792519372304461,-1.1999011196223635,1,,0,shuffled,curriculum,6.824901106258293e-05,0.09806888384189019,903.8149835999357
244,tactics,1734,a2a3,-784.0,-879.0,95.0,0.5337339819147229,0.07800057786678866,0.479719372682036,1.022618404189503,1,,0,shuffled,curriculum,8.224962775646918e-05,0.09884428288062921,904.8425487000495
245,tactics,1747,f5g6,879.0,473.0,406.0,-0.5356443117240206,0.047318333387248196,-0.6136448895908093,-0.6136448895908093,1,,0,shuffled,curriculum,9.596395192717976e-05,0.09872781917617983,905.9756101999665
246,tactics,1758,c8e6,1096.0,-406.0,1502.0,-0.9978108743689398,-0.004938127000561211,-1.045129207756188,0.8379494556069124,1,,0,shuffled,curriculum,5.960269090342604e-05,0.09803764581394098,907.0569894999499
247,tactics,1769,e5d7,-297.0,-297.0,0.0,1.0,0.04530877934946685,1.0049381270005613,0.479719372682036,1,,1,shuffled,curriculum,7.708614461788729e-05,0.09815648151162569,908.350344000035
248,tactics,1772,e8d7,-152.0,-930.0,778.0,-0.9198571638654813,-0.0029495178112805623,-0.9651659432149482,-0.9651659432149482,1,,0,shuffled,curriculum,8.5313016974476e-05,0.09841984209468778,909.5373491999926
249,tactics,1782,h2h4,-41.0,-1095.0,1054.0,-0.979530843079834,-0.051778584074708235,-0.9765813252685533,-0.6877674743147946,1,,0,shuffled,curriculum,5.3518745758049686e-05,0.09857545828183926,910.5798479999648
250,tactics,1801,d4c2,809.0,700.0,109.0,0.4681008932781573,-0.025784610207064955,0.5198794773528655,0.29059413548093216,1,,0,shuffled,curriculum,8.205056015136422e-05,0.09856914832888625,911.669744499959
251,tactics,endgames_0001,e2d1,99994.0,99990.0,4.0,0.9800006666400011,0.02450465363528835,1.005785276847066,1.0049381270005613,1,10.0,0,shuffled,replay,7.462485113239178e-06,0.10072584784127969,912.7328314000042
252,tactics,endgames_0006,d8c7,617.0,617.0,0.0,1.0,0.07327942095352394,0.9754953463647117,0.5198794773528655,1,,1,shuffled,replay,9.815605943349157e-06,0.1019359639342051,913.8434489000356
253,tactics,endgames_0010,f6g6,548.0,541.0,7.0,0.9650035724790387,0.11786562852979968,0.8917241515255148,0.976725005025382,1,,0,shuffled,replay,1.8642276087712187e-05,0.10440807648508603,915.0611376999877
254,tactics,endgames_0016,a3b3,621.0,612.0,9.0,0.9550075922125807,0.15972272671393872,0.837141963682781,0.5456542479330858,1,,0,shuffled,replay,1.3136374956854127e-05,0.10534645094308691,916.2065433999524
255,tactics,endgames_0017,d8e8,430.0,412.0,18.0,0.9100607008327996,0.19723962541988177,0.7503379741188608,0.9754953463647117,1,,0,shuffled,replay,5.044261042103865e-06,0.10638159651556871,917.2768049000297
256,tactics,endgames_0020,a2a1,99993.0,99991.0,2.0,0.9900000833325,0.23687764831551267,0.7927604579126182,0.837141963682781,1,9.0,0,shuffled,replay,1.1253010146985053e-05,0.10755564880582315,918.4234603999648
257,tactics,endgames_0026,h4g5,611.0,566.0,45.0,0.7759444378215202,0.26383098779081304,0.5390667895060075,-0.9765813252685533,1,,0,shuffled,replay,1.4256890512862246e-05,0.10622126104788503,919.6395814999705
258,tactics,endgames_0029,a3a4,-2.0,-7.0,5.0,0.9750013020019582,0.2993895035013703,0.7111703142111452,-0.8792519372304461,1,,0,shuffled,replay,7.785289490712532e-06,0.10336631998007106,920.7090310000349
