position_id,source_game_id,phase,ply,fen,side_to_move,variant,depth,legal_move_count,teacher_best_move,predicted_move,selected_teacher_cp,teacher_best_cp,regret_cp,teacher_best_agreement,top3_teacher_agreement,selected_teacher_rank,fly_rank_of_teacher_best,score_margin,score_dispersion,spearman_rank_correlation,kendall_rank_correlation,recurrent_passes,latency_s,trajectory_latency_s,stockfish_eval_loss_cp,post_eval_included
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,transmitter_sign_shuffle,1,19,f1g2,h3h4,-280.0,-30.0,250.0,0,0,17,7,0.0,0.0,,,19,1.5420715999789536,87.21973180002533,242.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,transmitter_sign_shuffle,2,19,f1g2,g4g5,-119.0,-30.0,89.0,0,0,14,18,0.0010861214250326157,0.0004504897451276918,-0.05851312001053026,-0.02976401396461191,38,3.2684792999643832,87.21973180002533,113.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,transmitter_sign_shuffle,4,19,f1g2,g4g5,-119.0,-30.0,89.0,0,0,14,16,0.0014585522003471851,0.0007534643358933934,-0.06055287989687042,-0.03519076715388934,76,6.270084599964321,87.21973180002533,113.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,transmitter_sign_shuffle,8,19,f1g2,g4g5,-119.0,-30.0,89.0,0,0,14,16,0.001487427856773138,0.0007988491476778889,-0.07196139350062863,-0.03519076715388934,152,12.222544000018388,87.21973180002533,113.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,transmitter_sign_shuffle,16,19,f1g2,g4g5,-119.0,-30.0,89.0,0,0,14,16,0.0014743430074304342,0.0007994020086043635,-0.07196139350062863,-0.03519076715388934,304,22.50795460003428,87.21973180002533,113.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,transmitter_sign_shuffle,32,19,f1g2,g4g5,-119.0,-30.0,89.0,0,0,14,16,0.0014741388149559498,0.0007994183303226936,-0.07196139350062863,-0.03519076715388934,608,43.61831859999802,87.21973180002533,113.0,1
opening_001_offset_00,opening_001,early,8,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,white,transmitter_sign_shuffle,64,19,f1g2,g4g5,-119.0,-30.0,89.0,0,0,14,16,0.001474171644076705,0.0007994286371416391,-0.07196139350062863,-0.03519076715388934,1216,87.05228229996283,87.21973180002533,113.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,transmitter_sign_shuffle,1,20,e2e4,h3h4,-485.0,-85.0,400.0,0,0,15,8,0.0,0.0,,,20,1.0406825999962166,62.585841199965216,392.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,transmitter_sign_shuffle,2,20,e2e4,f3e4,-849.0,-85.0,764.0,0,0,20,8,0.00027670618146657944,0.001475330642770211,-0.13675977552081767,-0.08087693101032827,40,2.176180199952796,62.585841199965216,810.0,1
opening_001_offset_04,opening_001,early,12,r1bqkbnr/1p2ppp1/n7/p1pp3p/6P1/N4B1P/PPPPPP2/R1BQK1NR w KQkq - 2 7,white,transmitter_sign_shuffle,4,20,e2e4,f3e4,-849.0,-85.0,764.0,0,0,20,9,0.00048111751675605774,0.0018490768362192517,-0.2489657942142471,-0.18469721283454688,80,4.477681499905884,62.585841199965216,779.0,1
